Name,Delivery Date,Delivery Hour,Delivery Interval,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,Settlement Point Price
Mar,3/2/2018,4,3,N,HB_HOUSTON,HU,15
Mar,3/2/2018,4,4,N,HB_HOUSTON,HU,14.93
Mar,3/2/2018,5,1,N,HB_HOUSTON,HU,15.44
Mar,3/2/2018,5,2,N,HB_HOUSTON,HU,15.27
Mar,3/2/2018,5,3,N,HB_HOUSTON,HU,15.43
Mar,3/2/2018,5,4,N,HB_HOUSTON,HU,15.48
Mar,3/2/2018,6,1,N,HB_HOUSTON,HU,15.6
Mar,3/2/2018,6,2,N,HB_HOUSTON,HU,16.07
Mar,3/2/2018,6,3,N,HB_HOUSTON,HU,16.4
Mar,3/2/2018,6,4,N,HB_HOUSTON,HU,16.44
Mar,3/2/2018,7,1,N,HB_HOUSTON,HU,17.79
Mar,3/2/2018,7,2,N,HB_HOUSTON,HU,18.94
Mar,3/2/2018,7,3,N,HB_HOUSTON,HU,18.58
Mar,3/2/2018,7,4,N,HB_HOUSTON,HU,18.39
Mar,3/2/2018,8,1,N,HB_HOUSTON,HU,18.16
Mar,3/2/2018,8,2,N,HB_HOUSTON,HU,17.6
Mar,3/2/2018,8,3,N,HB_HOUSTON,HU,16.88
Mar,3/2/2018,8,4,N,HB_HOUSTON,HU,16.9
Mar,3/2/2018,9,1,N,HB_HOUSTON,HU,17
Mar,3/2/2018,9,2,N,HB_HOUSTON,HU,17.11
Mar,3/2/2018,9,3,N,HB_HOUSTON,HU,17.19
Mar,3/2/2018,9,4,N,HB_HOUSTON,HU,17.33
Mar,3/2/2018,10,1,N,HB_HOUSTON,HU,17.29
Mar,3/2/2018,10,2,N,HB_HOUSTON,HU,17.13
Mar,3/2/2018,10,3,N,HB_HOUSTON,HU,16.86
Mar,3/2/2018,10,4,N,HB_HOUSTON,HU,16.63
Mar,3/2/2018,11,1,N,HB_HOUSTON,HU,16.28
Mar,3/2/2018,11,2,N,HB_HOUSTON,HU,16.37
Mar,3/2/2018,11,3,N,HB_HOUSTON,HU,16.43
Mar,3/2/2018,11,4,N,HB_HOUSTON,HU,16.49
Mar,3/2/2018,12,1,N,HB_HOUSTON,HU,16.56
Mar,3/2/2018,12,2,N,HB_HOUSTON,HU,16.68
Mar,3/2/2018,12,3,N,HB_HOUSTON,HU,16.82
Mar,3/2/2018,12,4,N,HB_HOUSTON,HU,16.99
Mar,3/2/2018,13,1,N,HB_HOUSTON,HU,17.2
Mar,3/2/2018,13,2,N,HB_HOUSTON,HU,17.34
Mar,3/2/2018,13,3,N,HB_HOUSTON,HU,17.68
Mar,3/2/2018,13,4,N,HB_HOUSTON,HU,18.08
Mar,3/2/2018,14,1,N,HB_HOUSTON,HU,18.5
Mar,3/2/2018,14,2,N,HB_HOUSTON,HU,18.77
Mar,3/2/2018,14,3,N,HB_HOUSTON,HU,19.02
Mar,3/2/2018,14,4,N,HB_HOUSTON,HU,19.16
Mar,3/2/2018,15,1,N,HB_HOUSTON,HU,19.36
Mar,3/2/2018,15,2,N,HB_HOUSTON,HU,19.41
Mar,3/2/2018,15,3,N,HB_HOUSTON,HU,19.28
Mar,3/2/2018,15,4,N,HB_HOUSTON,HU,19.27
Mar,3/2/2018,16,1,N,HB_HOUSTON,HU,19.26
Mar,3/2/2018,16,2,N,HB_HOUSTON,HU,19.23
Mar,3/2/2018,16,3,N,HB_HOUSTON,HU,19.25
Mar,3/2/2018,16,4,N,HB_HOUSTON,HU,19.22
Mar,3/2/2018,17,1,N,HB_HOUSTON,HU,18.9
Mar,3/2/2018,17,2,N,HB_HOUSTON,HU,19.06
Mar,3/2/2018,17,3,N,HB_HOUSTON,HU,19.05
Mar,3/2/2018,17,4,N,HB_HOUSTON,HU,18.63
Mar,3/2/2018,18,1,N,HB_HOUSTON,HU,18.44
Mar,3/2/2018,18,2,N,HB_HOUSTON,HU,18.2
Mar,3/2/2018,18,3,N,HB_HOUSTON,HU,18.06
Mar,3/2/2018,18,4,N,HB_HOUSTON,HU,18.02
Mar,3/2/2018,19,1,N,HB_HOUSTON,HU,17.72
Mar,3/2/2018,19,2,N,HB_HOUSTON,HU,17.85
Mar,3/2/2018,19,3,N,HB_HOUSTON,HU,18.34
Mar,3/2/2018,19,4,N,HB_HOUSTON,HU,18.68
Mar,3/2/2018,20,1,N,HB_HOUSTON,HU,19.38
Mar,3/2/2018,20,2,N,HB_HOUSTON,HU,20.27
Mar,3/2/2018,20,3,N,HB_HOUSTON,HU,19.04
Mar,3/2/2018,20,4,N,HB_HOUSTON,HU,19.15
Mar,3/2/2018,21,1,N,HB_HOUSTON,HU,18.8
Mar,3/2/2018,21,2,N,HB_HOUSTON,HU,20.02
Mar,3/2/2018,21,3,N,HB_HOUSTON,HU,23.67
Mar,3/2/2018,21,4,N,HB_HOUSTON,HU,17.82
Mar,3/2/2018,22,1,N,HB_HOUSTON,HU,17.41
Mar,3/2/2018,22,2,N,HB_HOUSTON,HU,16.69
Mar,3/2/2018,22,3,N,HB_HOUSTON,HU,13.92
Mar,3/2/2018,22,4,N,HB_HOUSTON,HU,13.2
Mar,3/2/2018,23,1,N,HB_HOUSTON,HU,14.34
Mar,3/2/2018,23,2,N,HB_HOUSTON,HU,13.41
Mar,3/2/2018,23,3,N,HB_HOUSTON,HU,12.9
Mar,3/2/2018,23,4,N,HB_HOUSTON,HU,11.29
Mar,3/2/2018,24,1,N,HB_HOUSTON,HU,12.81
Mar,3/2/2018,24,2,N,HB_HOUSTON,HU,11.69
Mar,3/2/2018,24,3,N,HB_HOUSTON,HU,11.39
Mar,3/2/2018,24,4,N,HB_HOUSTON,HU,10.55
Mar,3/3/2018,1,1,N,HB_HOUSTON,HU,14.2
Mar,3/3/2018,1,2,N,HB_HOUSTON,HU,15.36
Mar,3/3/2018,1,3,N,HB_HOUSTON,HU,13.8
Mar,3/3/2018,1,4,N,HB_HOUSTON,HU,13.5
Mar,3/3/2018,2,1,N,HB_HOUSTON,HU,13.25
Mar,3/3/2018,2,2,N,HB_HOUSTON,HU,13.13
Mar,3/3/2018,2,3,N,HB_HOUSTON,HU,13.2
Mar,3/3/2018,2,4,N,HB_HOUSTON,HU,13.15
Mar,3/3/2018,3,1,N,HB_HOUSTON,HU,12.89
Mar,3/3/2018,3,2,N,HB_HOUSTON,HU,12.88
Mar,3/3/2018,3,3,N,HB_HOUSTON,HU,12.86
Mar,3/3/2018,3,4,N,HB_HOUSTON,HU,12.88
Mar,3/3/2018,4,1,N,HB_HOUSTON,HU,12.99
Mar,3/3/2018,4,2,N,HB_HOUSTON,HU,13
Mar,3/3/2018,4,3,N,HB_HOUSTON,HU,12.94
Mar,3/3/2018,4,4,N,HB_HOUSTON,HU,13.24
Mar,3/3/2018,5,1,N,HB_HOUSTON,HU,13.14
Mar,3/3/2018,5,2,N,HB_HOUSTON,HU,13.08
Mar,3/3/2018,5,3,N,HB_HOUSTON,HU,13.02
Mar,3/3/2018,5,4,N,HB_HOUSTON,HU,12.91
Mar,3/3/2018,6,1,N,HB_HOUSTON,HU,9.97
Mar,3/3/2018,6,2,N,HB_HOUSTON,HU,12.13
Mar,3/3/2018,6,3,N,HB_HOUSTON,HU,12.47
Mar,3/3/2018,6,4,N,HB_HOUSTON,HU,8
Mar,3/3/2018,7,1,N,HB_HOUSTON,HU,13.36
Mar,3/3/2018,7,2,N,HB_HOUSTON,HU,13.81
Mar,3/3/2018,7,3,N,HB_HOUSTON,HU,14.86
Mar,3/3/2018,7,4,N,HB_HOUSTON,HU,14.77
Mar,3/3/2018,8,1,N,HB_HOUSTON,HU,14.94
Mar,3/3/2018,8,2,N,HB_HOUSTON,HU,15.52
Mar,3/3/2018,8,3,N,HB_HOUSTON,HU,14.67
Mar,3/3/2018,8,4,N,HB_HOUSTON,HU,14.6
Mar,3/3/2018,9,1,N,HB_HOUSTON,HU,15.91
Mar,3/3/2018,9,2,N,HB_HOUSTON,HU,16.37
Mar,3/3/2018,9,3,N,HB_HOUSTON,HU,16.73
Mar,3/3/2018,9,4,N,HB_HOUSTON,HU,16.82
Mar,3/3/2018,10,1,N,HB_HOUSTON,HU,17.08
Mar,3/3/2018,10,2,N,HB_HOUSTON,HU,16.78
Mar,3/3/2018,10,3,N,HB_HOUSTON,HU,15.64
Mar,3/3/2018,10,4,N,HB_HOUSTON,HU,15
Mar,3/3/2018,11,1,N,HB_HOUSTON,HU,15.69
Mar,3/3/2018,11,2,N,HB_HOUSTON,HU,16.14
Mar,3/3/2018,11,3,N,HB_HOUSTON,HU,16.46
Mar,3/3/2018,11,4,N,HB_HOUSTON,HU,16.33
Mar,3/3/2018,12,1,N,HB_HOUSTON,HU,16.83
Mar,3/3/2018,12,2,N,HB_HOUSTON,HU,16.94
Mar,3/3/2018,12,3,N,HB_HOUSTON,HU,16.87
Mar,3/3/2018,12,4,N,HB_HOUSTON,HU,16.92
Mar,3/3/2018,13,1,N,HB_HOUSTON,HU,16.82
Mar,3/3/2018,13,2,N,HB_HOUSTON,HU,17.61
Mar,3/3/2018,13,3,N,HB_HOUSTON,HU,19.06
Mar,3/3/2018,13,4,N,HB_HOUSTON,HU,19.02
Mar,3/3/2018,14,1,N,HB_HOUSTON,HU,19.07
Mar,3/3/2018,14,2,N,HB_HOUSTON,HU,18.68
Mar,3/3/2018,14,3,N,HB_HOUSTON,HU,16.64
Mar,3/3/2018,14,4,N,HB_HOUSTON,HU,15.2
Mar,3/3/2018,15,1,N,HB_HOUSTON,HU,15.8
Mar,3/3/2018,15,2,N,HB_HOUSTON,HU,16.18
Mar,3/3/2018,15,3,N,HB_HOUSTON,HU,15.73
Mar,3/3/2018,15,4,N,HB_HOUSTON,HU,15.55
Mar,3/3/2018,16,1,N,HB_HOUSTON,HU,15.5
Mar,3/3/2018,16,2,N,HB_HOUSTON,HU,15.66
Mar,3/3/2018,16,3,N,HB_HOUSTON,HU,15.57
Mar,3/3/2018,16,4,N,HB_HOUSTON,HU,15.39
Mar,3/3/2018,17,1,N,HB_HOUSTON,HU,14.87
Mar,3/3/2018,17,2,N,HB_HOUSTON,HU,14.75
Mar,3/3/2018,17,3,N,HB_HOUSTON,HU,14.63
Mar,3/3/2018,17,4,N,HB_HOUSTON,HU,15.46
Mar,3/3/2018,18,1,N,HB_HOUSTON,HU,15.04
Mar,3/3/2018,18,2,N,HB_HOUSTON,HU,16.5
Mar,3/3/2018,18,3,N,HB_HOUSTON,HU,16.67
Mar,3/3/2018,18,4,N,HB_HOUSTON,HU,16.92
Mar,3/3/2018,19,1,N,HB_HOUSTON,HU,20.91
Mar,3/3/2018,19,2,N,HB_HOUSTON,HU,20.54
Mar,3/3/2018,19,3,N,HB_HOUSTON,HU,20.16
Mar,3/3/2018,19,4,N,HB_HOUSTON,HU,26.45
Mar,3/3/2018,20,1,N,HB_HOUSTON,HU,32.91
Mar,3/3/2018,20,2,N,HB_HOUSTON,HU,29.49
Mar,3/3/2018,20,3,N,HB_HOUSTON,HU,30.85
Mar,3/3/2018,20,4,N,HB_HOUSTON,HU,22.33
Mar,3/3/2018,21,1,N,HB_HOUSTON,HU,23.29
Mar,3/3/2018,21,2,N,HB_HOUSTON,HU,21.53
Mar,3/3/2018,21,3,N,HB_HOUSTON,HU,18.34
Mar,3/3/2018,21,4,N,HB_HOUSTON,HU,18.18
Mar,3/3/2018,22,1,N,HB_HOUSTON,HU,17.47
Mar,3/3/2018,22,2,N,HB_HOUSTON,HU,15.77
Mar,3/3/2018,22,3,N,HB_HOUSTON,HU,15.89
Mar,3/3/2018,22,4,N,HB_HOUSTON,HU,15.96
Mar,3/3/2018,23,1,N,HB_HOUSTON,HU,14.88
Mar,3/3/2018,23,2,N,HB_HOUSTON,HU,15.3
Mar,3/3/2018,23,3,N,HB_HOUSTON,HU,14.32
Mar,3/3/2018,23,4,N,HB_HOUSTON,HU,14.88
Mar,3/3/2018,24,1,N,HB_HOUSTON,HU,17.5
Mar,3/3/2018,24,2,N,HB_HOUSTON,HU,15.7
Mar,3/3/2018,24,3,N,HB_HOUSTON,HU,11.86
Mar,3/3/2018,24,4,N,HB_HOUSTON,HU,11.69
Mar,3/4/2018,1,1,N,HB_HOUSTON,HU,14
Mar,3/4/2018,1,2,N,HB_HOUSTON,HU,14.28
Mar,3/4/2018,1,3,N,HB_HOUSTON,HU,13.53
Mar,3/4/2018,1,4,N,HB_HOUSTON,HU,7.77
Mar,3/4/2018,2,1,N,HB_HOUSTON,HU,4.53
Mar,3/4/2018,2,2,N,HB_HOUSTON,HU,0.41
Mar,3/4/2018,2,3,N,HB_HOUSTON,HU,0.01
Mar,3/4/2018,2,4,N,HB_HOUSTON,HU,0
Mar,3/4/2018,3,1,N,HB_HOUSTON,HU,0.01
Mar,3/4/2018,3,2,N,HB_HOUSTON,HU,0.01
Mar,3/4/2018,3,3,N,HB_HOUSTON,HU,0
Mar,3/4/2018,3,4,N,HB_HOUSTON,HU,0
Mar,3/4/2018,4,1,N,HB_HOUSTON,HU,1.24
Mar,3/4/2018,4,2,N,HB_HOUSTON,HU,8.75
Mar,3/4/2018,4,3,N,HB_HOUSTON,HU,1.8
Mar,3/4/2018,4,4,N,HB_HOUSTON,HU,1.5
Mar,3/4/2018,5,1,N,HB_HOUSTON,HU,14.01
Mar,3/4/2018,5,2,N,HB_HOUSTON,HU,14.16
Mar,3/4/2018,5,3,N,HB_HOUSTON,HU,14.61
Mar,3/4/2018,5,4,N,HB_HOUSTON,HU,15.8
Mar,3/4/2018,6,1,N,HB_HOUSTON,HU,14.86
Mar,3/4/2018,6,2,N,HB_HOUSTON,HU,15.03
Mar,3/4/2018,6,3,N,HB_HOUSTON,HU,15.11
Mar,3/4/2018,6,4,N,HB_HOUSTON,HU,14.51
Mar,3/4/2018,7,1,N,HB_HOUSTON,HU,14.66
Mar,3/4/2018,7,2,N,HB_HOUSTON,HU,14.99
Mar,3/4/2018,7,3,N,HB_HOUSTON,HU,15.37
Mar,3/4/2018,7,4,N,HB_HOUSTON,HU,15.35
Mar,3/4/2018,8,1,N,HB_HOUSTON,HU,15.41
Mar,3/4/2018,8,2,N,HB_HOUSTON,HU,15.77
Mar,3/4/2018,8,3,N,HB_HOUSTON,HU,15.82
Mar,3/4/2018,8,4,N,HB_HOUSTON,HU,16.08
Mar,3/4/2018,9,1,N,HB_HOUSTON,HU,17.21
Mar,3/4/2018,9,2,N,HB_HOUSTON,HU,16.82
Mar,3/4/2018,9,3,N,HB_HOUSTON,HU,16.76
Mar,3/4/2018,9,4,N,HB_HOUSTON,HU,16.65
Mar,3/4/2018,10,1,N,HB_HOUSTON,HU,16.65
Mar,3/4/2018,10,2,N,HB_HOUSTON,HU,16.54
Mar,3/4/2018,10,3,N,HB_HOUSTON,HU,16.42
Mar,3/4/2018,10,4,N,HB_HOUSTON,HU,16.35
Mar,3/4/2018,11,1,N,HB_HOUSTON,HU,16.28
Mar,3/4/2018,11,2,N,HB_HOUSTON,HU,16.22
Mar,3/4/2018,11,3,N,HB_HOUSTON,HU,16.35
Mar,3/4/2018,11,4,N,HB_HOUSTON,HU,16.47
Mar,3/4/2018,12,1,N,HB_HOUSTON,HU,16.74
Mar,3/4/2018,12,2,N,HB_HOUSTON,HU,17.06
Mar,3/4/2018,12,3,N,HB_HOUSTON,HU,16.98
Mar,3/4/2018,12,4,N,HB_HOUSTON,HU,17.16
Mar,3/4/2018,13,1,N,HB_HOUSTON,HU,17.21
Mar,3/4/2018,13,2,N,HB_HOUSTON,HU,17.74
Mar,3/4/2018,13,3,N,HB_HOUSTON,HU,18.22
Mar,3/4/2018,13,4,N,HB_HOUSTON,HU,18.27
Mar,3/4/2018,14,1,N,HB_HOUSTON,HU,18.1
Mar,3/4/2018,14,2,N,HB_HOUSTON,HU,18.12
Mar,3/4/2018,14,3,N,HB_HOUSTON,HU,17.71
Mar,3/4/2018,14,4,N,HB_HOUSTON,HU,17.79
Mar,3/4/2018,15,1,N,HB_HOUSTON,HU,17.61
Mar,3/4/2018,15,2,N,HB_HOUSTON,HU,17.29
Mar,3/4/2018,15,3,N,HB_HOUSTON,HU,16.86
Mar,3/4/2018,15,4,N,HB_HOUSTON,HU,16.45
Mar,3/4/2018,16,1,N,HB_HOUSTON,HU,16.3
Mar,3/4/2018,16,2,N,HB_HOUSTON,HU,16.32
Mar,3/4/2018,16,3,N,HB_HOUSTON,HU,16.19
Mar,3/4/2018,16,4,N,HB_HOUSTON,HU,15.98
Mar,3/4/2018,17,1,N,HB_HOUSTON,HU,16.05
Mar,3/4/2018,17,2,N,HB_HOUSTON,HU,16.17
Mar,3/4/2018,17,3,N,HB_HOUSTON,HU,16.14
Mar,3/4/2018,17,4,N,HB_HOUSTON,HU,15.81
Mar,3/4/2018,18,1,N,HB_HOUSTON,HU,16.52
Mar,3/4/2018,18,2,N,HB_HOUSTON,HU,16.99
Mar,3/4/2018,18,3,N,HB_HOUSTON,HU,17.04
Mar,3/4/2018,18,4,N,HB_HOUSTON,HU,17.61
Mar,3/4/2018,19,1,N,HB_HOUSTON,HU,18.23
Mar,3/4/2018,19,2,N,HB_HOUSTON,HU,19.25
Mar,3/4/2018,19,3,N,HB_HOUSTON,HU,19.44
Mar,3/4/2018,19,4,N,HB_HOUSTON,HU,19.41
Mar,3/4/2018,20,1,N,HB_HOUSTON,HU,19.3
Mar,3/4/2018,20,2,N,HB_HOUSTON,HU,19.14
Mar,3/4/2018,20,3,N,HB_HOUSTON,HU,19.2
Mar,3/4/2018,20,4,N,HB_HOUSTON,HU,19.14
Mar,3/4/2018,21,1,N,HB_HOUSTON,HU,19.22
Mar,3/4/2018,21,2,N,HB_HOUSTON,HU,19.18
Mar,3/4/2018,21,3,N,HB_HOUSTON,HU,19.17
Mar,3/4/2018,21,4,N,HB_HOUSTON,HU,18.63
Mar,3/4/2018,22,1,N,HB_HOUSTON,HU,17.6
Mar,3/4/2018,22,2,N,HB_HOUSTON,HU,17.6
Mar,3/4/2018,22,3,N,HB_HOUSTON,HU,17.2
Mar,3/4/2018,22,4,N,HB_HOUSTON,HU,16.79
Mar,3/4/2018,23,1,N,HB_HOUSTON,HU,16.87
Mar,3/4/2018,23,2,N,HB_HOUSTON,HU,16.81
Mar,3/4/2018,23,3,N,HB_HOUSTON,HU,15.95
Mar,3/4/2018,23,4,N,HB_HOUSTON,HU,15.08
Mar,3/4/2018,24,1,N,HB_HOUSTON,HU,14.88
Mar,3/4/2018,24,2,N,HB_HOUSTON,HU,13.16
Mar,3/4/2018,24,3,N,HB_HOUSTON,HU,10.24
Mar,3/4/2018,24,4,N,HB_HOUSTON,HU,6.55
Mar,3/5/2018,1,1,N,HB_HOUSTON,HU,7.09
Mar,3/5/2018,1,2,N,HB_HOUSTON,HU,7.04
Mar,3/5/2018,1,3,N,HB_HOUSTON,HU,6.22
Mar,3/5/2018,1,4,N,HB_HOUSTON,HU,5.47
Mar,3/5/2018,2,1,N,HB_HOUSTON,HU,4.02
Mar,3/5/2018,2,2,N,HB_HOUSTON,HU,0.89
Mar,3/5/2018,2,3,N,HB_HOUSTON,HU,0.62
Mar,3/5/2018,2,4,N,HB_HOUSTON,HU,0.37
Mar,3/5/2018,3,1,N,HB_HOUSTON,HU,-0.4
Mar,3/5/2018,3,2,N,HB_HOUSTON,HU,0.17
Mar,3/5/2018,3,3,N,HB_HOUSTON,HU,0.69
Mar,3/5/2018,3,4,N,HB_HOUSTON,HU,0.15
Mar,3/5/2018,4,1,N,HB_HOUSTON,HU,0.14
Mar,3/5/2018,4,2,N,HB_HOUSTON,HU,0.14
Mar,3/5/2018,4,3,N,HB_HOUSTON,HU,0.12
Mar,3/5/2018,4,4,N,HB_HOUSTON,HU,5.63
Mar,3/5/2018,5,1,N,HB_HOUSTON,HU,6.56
Mar,3/5/2018,5,2,N,HB_HOUSTON,HU,14.08
Mar,3/5/2018,5,3,N,HB_HOUSTON,HU,14.99
Mar,3/5/2018,5,4,N,HB_HOUSTON,HU,14.94
Mar,3/5/2018,6,1,N,HB_HOUSTON,HU,14.94
Mar,3/5/2018,6,2,N,HB_HOUSTON,HU,15.37
Mar,3/5/2018,6,3,N,HB_HOUSTON,HU,15.27
Mar,3/5/2018,6,4,N,HB_HOUSTON,HU,15.15
Mar,3/5/2018,7,1,N,HB_HOUSTON,HU,15.84
Mar,3/5/2018,7,2,N,HB_HOUSTON,HU,15.96
Mar,3/5/2018,7,3,N,HB_HOUSTON,HU,15.95
Mar,3/5/2018,7,4,N,HB_HOUSTON,HU,21.67
Mar,3/5/2018,8,1,N,HB_HOUSTON,HU,19.59
Mar,3/5/2018,8,2,N,HB_HOUSTON,HU,16.75
Mar,3/5/2018,8,3,N,HB_HOUSTON,HU,17.05
Mar,3/5/2018,8,4,N,HB_HOUSTON,HU,17.12
Mar,3/5/2018,9,1,N,HB_HOUSTON,HU,19.11
Mar,3/5/2018,9,2,N,HB_HOUSTON,HU,24.84
Mar,3/5/2018,9,3,N,HB_HOUSTON,HU,18.51
Mar,3/5/2018,9,4,N,HB_HOUSTON,HU,16.71
Mar,3/5/2018,10,1,N,HB_HOUSTON,HU,16.02
Mar,3/5/2018,10,2,N,HB_HOUSTON,HU,15.3
Mar,3/5/2018,10,3,N,HB_HOUSTON,HU,16.18
Mar,3/5/2018,10,4,N,HB_HOUSTON,HU,14.97
Mar,3/5/2018,11,1,N,HB_HOUSTON,HU,14.71
Mar,3/5/2018,11,2,N,HB_HOUSTON,HU,14.7
Mar,3/5/2018,11,3,N,HB_HOUSTON,HU,15.56
Mar,3/5/2018,11,4,N,HB_HOUSTON,HU,15.91
Mar,3/5/2018,12,1,N,HB_HOUSTON,HU,15.94
Mar,3/5/2018,12,2,N,HB_HOUSTON,HU,16.64
Mar,3/5/2018,12,3,N,HB_HOUSTON,HU,17.65
Mar,3/5/2018,12,4,N,HB_HOUSTON,HU,17.99
Mar,3/5/2018,13,1,N,HB_HOUSTON,HU,18.17
Mar,3/5/2018,13,2,N,HB_HOUSTON,HU,18.69
Mar,3/5/2018,13,3,N,HB_HOUSTON,HU,19.99
Mar,3/5/2018,13,4,N,HB_HOUSTON,HU,20.12
Mar,3/5/2018,14,1,N,HB_HOUSTON,HU,20.01
Mar,3/5/2018,14,2,N,HB_HOUSTON,HU,21.08
Mar,3/5/2018,14,3,N,HB_HOUSTON,HU,22.45
Mar,3/5/2018,14,4,N,HB_HOUSTON,HU,21.85
Mar,3/5/2018,15,1,N,HB_HOUSTON,HU,21.34
Mar,3/5/2018,15,2,N,HB_HOUSTON,HU,26.88
Mar,3/5/2018,15,3,N,HB_HOUSTON,HU,27.2
Mar,3/5/2018,15,4,N,HB_HOUSTON,HU,25.26
Mar,3/5/2018,16,1,N,HB_HOUSTON,HU,23.65
Mar,3/5/2018,16,2,N,HB_HOUSTON,HU,24.88
Mar,3/5/2018,16,3,N,HB_HOUSTON,HU,21.54
Mar,3/5/2018,16,4,N,HB_HOUSTON,HU,26.56
Mar,3/5/2018,17,1,N,HB_HOUSTON,HU,26.97
Mar,3/5/2018,17,2,N,HB_HOUSTON,HU,22.38
Mar,3/5/2018,17,3,N,HB_HOUSTON,HU,21.36
Mar,3/5/2018,17,4,N,HB_HOUSTON,HU,22.59
Mar,3/5/2018,18,1,N,HB_HOUSTON,HU,22.45
Mar,3/5/2018,18,2,N,HB_HOUSTON,HU,23.87
Mar,3/5/2018,18,3,N,HB_HOUSTON,HU,22.62
Mar,3/5/2018,18,4,N,HB_HOUSTON,HU,22.42
Mar,3/5/2018,19,1,N,HB_HOUSTON,HU,21.84
Mar,3/5/2018,19,2,N,HB_HOUSTON,HU,24.16
Mar,3/5/2018,19,3,N,HB_HOUSTON,HU,28.86
Mar,3/5/2018,19,4,N,HB_HOUSTON,HU,67.79
Mar,3/5/2018,20,1,N,HB_HOUSTON,HU,42.57
Mar,3/5/2018,20,2,N,HB_HOUSTON,HU,24.99
Mar,3/5/2018,20,3,N,HB_HOUSTON,HU,24.03
Mar,3/5/2018,20,4,N,HB_HOUSTON,HU,23.44
Mar,3/5/2018,21,1,N,HB_HOUSTON,HU,25.15
Mar,3/5/2018,21,2,N,HB_HOUSTON,HU,23.21
Mar,3/5/2018,21,3,N,HB_HOUSTON,HU,22.87
Mar,3/5/2018,21,4,N,HB_HOUSTON,HU,21.9
Mar,3/5/2018,22,1,N,HB_HOUSTON,HU,22.81
Mar,3/5/2018,22,2,N,HB_HOUSTON,HU,22.54
Mar,3/5/2018,22,3,N,HB_HOUSTON,HU,21.48
Mar,3/5/2018,22,4,N,HB_HOUSTON,HU,20.58
Mar,3/5/2018,23,1,N,HB_HOUSTON,HU,20.02
Mar,3/5/2018,23,2,N,HB_HOUSTON,HU,19.74
Mar,3/5/2018,23,3,N,HB_HOUSTON,HU,19.39
Mar,3/5/2018,23,4,N,HB_HOUSTON,HU,19.34
Mar,3/5/2018,24,1,N,HB_HOUSTON,HU,18.97
Mar,3/5/2018,24,2,N,HB_HOUSTON,HU,18.8
Mar,3/5/2018,24,3,N,HB_HOUSTON,HU,18.31
Mar,3/5/2018,24,4,N,HB_HOUSTON,HU,17.81
Mar,3/6/2018,1,1,N,HB_HOUSTON,HU,17.74
Mar,3/6/2018,1,2,N,HB_HOUSTON,HU,17.31
Mar,3/6/2018,1,3,N,HB_HOUSTON,HU,16.85
Mar,3/6/2018,1,4,N,HB_HOUSTON,HU,16.79
Mar,3/6/2018,2,1,N,HB_HOUSTON,HU,16.67
Mar,3/6/2018,2,2,N,HB_HOUSTON,HU,16.25
Mar,3/6/2018,2,3,N,HB_HOUSTON,HU,16.11
Mar,3/6/2018,2,4,N,HB_HOUSTON,HU,15.91
Mar,3/6/2018,3,1,N,HB_HOUSTON,HU,15.9
Mar,3/6/2018,3,2,N,HB_HOUSTON,HU,15.97
Mar,3/6/2018,3,3,N,HB_HOUSTON,HU,15.98
Mar,3/6/2018,3,4,N,HB_HOUSTON,HU,16.21
Mar,3/6/2018,4,1,N,HB_HOUSTON,HU,16.38
Mar,3/6/2018,4,2,N,HB_HOUSTON,HU,16.43
Mar,3/6/2018,4,3,N,HB_HOUSTON,HU,16.55
Mar,3/6/2018,4,4,N,HB_HOUSTON,HU,16.42
Mar,3/6/2018,5,1,N,HB_HOUSTON,HU,16.34
Mar,3/6/2018,5,2,N,HB_HOUSTON,HU,16.51
Mar,3/6/2018,5,3,N,HB_HOUSTON,HU,16.65
Mar,3/6/2018,5,4,N,HB_HOUSTON,HU,16.61
Mar,3/6/2018,6,1,N,HB_HOUSTON,HU,16.82
Mar,3/6/2018,6,2,N,HB_HOUSTON,HU,16.83
Mar,3/6/2018,6,3,N,HB_HOUSTON,HU,17.16
Mar,3/6/2018,6,4,N,HB_HOUSTON,HU,17.41
Mar,3/6/2018,7,1,N,HB_HOUSTON,HU,18.77
Mar,3/6/2018,7,2,N,HB_HOUSTON,HU,19.41
Mar,3/6/2018,7,3,N,HB_HOUSTON,HU,19.45
Mar,3/6/2018,7,4,N,HB_HOUSTON,HU,19.93
Mar,3/6/2018,8,1,N,HB_HOUSTON,HU,20.14
Mar,3/6/2018,8,2,N,HB_HOUSTON,HU,18.98
Mar,3/6/2018,8,3,N,HB_HOUSTON,HU,18.77
Mar,3/6/2018,8,4,N,HB_HOUSTON,HU,18.74
Mar,3/6/2018,9,1,N,HB_HOUSTON,HU,18.72
Mar,3/6/2018,9,2,N,HB_HOUSTON,HU,18.72
Mar,3/6/2018,9,3,N,HB_HOUSTON,HU,18.59
Mar,3/6/2018,9,4,N,HB_HOUSTON,HU,18.43
Mar,3/6/2018,10,1,N,HB_HOUSTON,HU,17.6
Mar,3/6/2018,10,2,N,HB_HOUSTON,HU,17.34
Mar,3/6/2018,10,3,N,HB_HOUSTON,HU,16.75
Mar,3/6/2018,10,4,N,HB_HOUSTON,HU,16.34
