Delivery Date,Hour Ending,Repeated Hour Flag,Settlement Point,Settlement Point Price,Name
1/2/2017,23:00,N,HB_HOUSTON,18.37,Jan
1/2/2017,24:00,N,HB_HOUSTON,14.79,Jan
1/3/2017,01:00,N,HB_HOUSTON,11.12,Jan
1/3/2017,02:00,N,HB_HOUSTON,9.17,Jan
1/3/2017,03:00,N,HB_HOUSTON,9.68,Jan
1/3/2017,04:00,N,HB_HOUSTON,13.02,Jan
1/3/2017,05:00,N,HB_HOUSTON,16.96,Jan
1/3/2017,06:00,N,HB_HOUSTON,21.02,Jan
1/3/2017,07:00,N,HB_HOUSTON,24.37,Jan
1/3/2017,08:00,N,HB_HOUSTON,23.99,Jan
1/3/2017,09:00,N,HB_HOUSTON,26.69,Jan
1/3/2017,10:00,N,HB_HOUSTON,25,Jan
1/3/2017,11:00,N,HB_HOUSTON,25.08,Jan
1/3/2017,12:00,N,HB_HOUSTON,25.13,Jan
1/3/2017,13:00,N,HB_HOUSTON,25.73,Jan
1/3/2017,14:00,N,HB_HOUSTON,25.2,Jan
1/3/2017,15:00,N,HB_HOUSTON,25.32,Jan
1/3/2017,16:00,N,HB_HOUSTON,24.43,Jan
1/3/2017,17:00,N,HB_HOUSTON,24.3,Jan
1/3/2017,18:00,N,HB_HOUSTON,40.95,Jan
1/3/2017,19:00,N,HB_HOUSTON,36.92,Jan
1/3/2017,20:00,N,HB_HOUSTON,27.37,Jan
1/3/2017,21:00,N,HB_HOUSTON,25.22,Jan
1/3/2017,22:00,N,HB_HOUSTON,24.97,Jan
1/3/2017,23:00,N,HB_HOUSTON,24.33,Jan
1/3/2017,24:00,N,HB_HOUSTON,21.93,Jan
1/4/2017,01:00,N,HB_HOUSTON,21.45,Jan
1/4/2017,02:00,N,HB_HOUSTON,20.88,Jan
1/4/2017,03:00,N,HB_HOUSTON,21.02,Jan
1/4/2017,04:00,N,HB_HOUSTON,22.28,Jan
1/4/2017,05:00,N,HB_HOUSTON,22.87,Jan
1/4/2017,06:00,N,HB_HOUSTON,24.75,Jan
1/4/2017,07:00,N,HB_HOUSTON,44.1,Jan
1/4/2017,08:00,N,HB_HOUSTON,35.06,Jan
1/4/2017,09:00,N,HB_HOUSTON,30.05,Jan
1/4/2017,10:00,N,HB_HOUSTON,28.2,Jan
1/4/2017,11:00,N,HB_HOUSTON,26.03,Jan
1/4/2017,12:00,N,HB_HOUSTON,24.86,Jan
1/4/2017,13:00,N,HB_HOUSTON,24.81,Jan
1/4/2017,14:00,N,HB_HOUSTON,23.64,Jan
1/4/2017,15:00,N,HB_HOUSTON,22.92,Jan
1/4/2017,16:00,N,HB_HOUSTON,22.82,Jan
1/4/2017,17:00,N,HB_HOUSTON,23.76,Jan
1/4/2017,18:00,N,HB_HOUSTON,34.2,Jan
1/4/2017,19:00,N,HB_HOUSTON,30.72,Jan
1/4/2017,20:00,N,HB_HOUSTON,27.18,Jan
1/4/2017,21:00,N,HB_HOUSTON,23.97,Jan
1/4/2017,22:00,N,HB_HOUSTON,23.3,Jan
1/4/2017,23:00,N,HB_HOUSTON,22.48,Jan
1/4/2017,24:00,N,HB_HOUSTON,20.36,Jan
1/5/2017,01:00,N,HB_HOUSTON,19.78,Jan
1/5/2017,02:00,N,HB_HOUSTON,19.57,Jan
1/5/2017,03:00,N,HB_HOUSTON,19.5,Jan
1/5/2017,04:00,N,HB_HOUSTON,20.03,Jan
1/5/2017,05:00,N,HB_HOUSTON,20.98,Jan
1/5/2017,06:00,N,HB_HOUSTON,22.84,Jan
1/5/2017,07:00,N,HB_HOUSTON,33.91,Jan
1/5/2017,08:00,N,HB_HOUSTON,31.08,Jan
1/5/2017,09:00,N,HB_HOUSTON,26.34,Jan
1/5/2017,10:00,N,HB_HOUSTON,25.12,Jan
1/5/2017,11:00,N,HB_HOUSTON,23.62,Jan
1/5/2017,12:00,N,HB_HOUSTON,23.38,Jan
1/5/2017,13:00,N,HB_HOUSTON,23.03,Jan
1/5/2017,14:00,N,HB_HOUSTON,22.98,Jan
1/5/2017,15:00,N,HB_HOUSTON,22.44,Jan
1/5/2017,16:00,N,HB_HOUSTON,21.99,Jan
1/5/2017,17:00,N,HB_HOUSTON,22.57,Jan
1/5/2017,18:00,N,HB_HOUSTON,33.86,Jan
1/5/2017,19:00,N,HB_HOUSTON,29.68,Jan
1/5/2017,20:00,N,HB_HOUSTON,26.78,Jan
1/5/2017,21:00,N,HB_HOUSTON,25.56,Jan
1/5/2017,22:00,N,HB_HOUSTON,23.61,Jan
1/5/2017,23:00,N,HB_HOUSTON,23.11,Jan
1/5/2017,24:00,N,HB_HOUSTON,23.44,Jan
1/6/2017,01:00,N,HB_HOUSTON,20.38,Jan
1/6/2017,02:00,N,HB_HOUSTON,20.04,Jan
1/6/2017,03:00,N,HB_HOUSTON,20.08,Jan
1/6/2017,04:00,N,HB_HOUSTON,20.59,Jan
1/6/2017,05:00,N,HB_HOUSTON,21.12,Jan
1/6/2017,06:00,N,HB_HOUSTON,24.37,Jan
1/6/2017,07:00,N,HB_HOUSTON,33.69,Jan
1/6/2017,08:00,N,HB_HOUSTON,35.59,Jan
1/6/2017,09:00,N,HB_HOUSTON,31.24,Jan
1/6/2017,10:00,N,HB_HOUSTON,29.4,Jan
1/6/2017,11:00,N,HB_HOUSTON,33.93,Jan
1/6/2017,12:00,N,HB_HOUSTON,29.78,Jan
1/6/2017,13:00,N,HB_HOUSTON,27.09,Jan
1/6/2017,14:00,N,HB_HOUSTON,25.58,Jan
1/6/2017,15:00,N,HB_HOUSTON,24.87,Jan
1/6/2017,16:00,N,HB_HOUSTON,24.11,Jan
1/6/2017,17:00,N,HB_HOUSTON,25.66,Jan
1/6/2017,18:00,N,HB_HOUSTON,55.11,Jan
1/6/2017,19:00,N,HB_HOUSTON,48.68,Jan
1/6/2017,20:00,N,HB_HOUSTON,38.47,Jan
1/6/2017,21:00,N,HB_HOUSTON,34.94,Jan
1/6/2017,22:00,N,HB_HOUSTON,32.39,Jan
1/6/2017,23:00,N,HB_HOUSTON,26.65,Jan
1/6/2017,24:00,N,HB_HOUSTON,24.13,Jan
1/7/2017,01:00,N,HB_HOUSTON,27.84,Jan
1/7/2017,02:00,N,HB_HOUSTON,26.84,Jan
1/7/2017,03:00,N,HB_HOUSTON,26.62,Jan
1/7/2017,04:00,N,HB_HOUSTON,26.86,Jan
1/7/2017,05:00,N,HB_HOUSTON,27.87,Jan
1/7/2017,06:00,N,HB_HOUSTON,34.1,Jan
1/7/2017,07:00,N,HB_HOUSTON,43.93,Jan
1/7/2017,08:00,N,HB_HOUSTON,48.08,Jan
1/7/2017,09:00,N,HB_HOUSTON,96.21,Jan
1/7/2017,10:00,N,HB_HOUSTON,74.8,Jan
1/7/2017,11:00,N,HB_HOUSTON,43.62,Jan
1/7/2017,12:00,N,HB_HOUSTON,34.86,Jan
1/7/2017,13:00,N,HB_HOUSTON,27,Jan
1/7/2017,14:00,N,HB_HOUSTON,23.25,Jan
1/7/2017,15:00,N,HB_HOUSTON,22.23,Jan
1/7/2017,16:00,N,HB_HOUSTON,21.66,Jan
1/7/2017,17:00,N,HB_HOUSTON,23.21,Jan
1/7/2017,18:00,N,HB_HOUSTON,34.25,Jan
1/7/2017,19:00,N,HB_HOUSTON,39.04,Jan
1/7/2017,20:00,N,HB_HOUSTON,32.92,Jan
1/7/2017,21:00,N,HB_HOUSTON,28.05,Jan
1/7/2017,22:00,N,HB_HOUSTON,26.95,Jan
1/7/2017,23:00,N,HB_HOUSTON,24.41,Jan
1/7/2017,24:00,N,HB_HOUSTON,21.98,Jan
1/8/2017,01:00,N,HB_HOUSTON,21.29,Jan
1/8/2017,02:00,N,HB_HOUSTON,20.99,Jan
1/8/2017,03:00,N,HB_HOUSTON,20.85,Jan
1/8/2017,04:00,N,HB_HOUSTON,20.76,Jan
1/8/2017,05:00,N,HB_HOUSTON,21.37,Jan
1/8/2017,06:00,N,HB_HOUSTON,22.86,Jan
1/8/2017,07:00,N,HB_HOUSTON,26.43,Jan
1/8/2017,08:00,N,HB_HOUSTON,39.03,Jan
1/8/2017,09:00,N,HB_HOUSTON,33.09,Jan
1/8/2017,10:00,N,HB_HOUSTON,28.6,Jan
1/8/2017,11:00,N,HB_HOUSTON,24.3,Jan
1/8/2017,12:00,N,HB_HOUSTON,23.15,Jan
1/8/2017,13:00,N,HB_HOUSTON,22.84,Jan
1/8/2017,14:00,N,HB_HOUSTON,20.7,Jan
1/8/2017,15:00,N,HB_HOUSTON,19.6,Jan
1/8/2017,16:00,N,HB_HOUSTON,19.3,Jan
1/8/2017,17:00,N,HB_HOUSTON,19.56,Jan
1/8/2017,18:00,N,HB_HOUSTON,29.57,Jan
1/8/2017,19:00,N,HB_HOUSTON,29.17,Jan
1/8/2017,20:00,N,HB_HOUSTON,27.22,Jan
1/8/2017,21:00,N,HB_HOUSTON,24.68,Jan
1/8/2017,22:00,N,HB_HOUSTON,23.3,Jan
1/8/2017,23:00,N,HB_HOUSTON,21.1,Jan
1/8/2017,24:00,N,HB_HOUSTON,20.03,Jan
1/9/2017,01:00,N,HB_HOUSTON,19.56,Jan
1/9/2017,02:00,N,HB_HOUSTON,19.24,Jan
1/9/2017,03:00,N,HB_HOUSTON,19.13,Jan
1/9/2017,04:00,N,HB_HOUSTON,19.18,Jan
1/9/2017,05:00,N,HB_HOUSTON,18.99,Jan
1/9/2017,06:00,N,HB_HOUSTON,22.76,Jan
1/9/2017,07:00,N,HB_HOUSTON,36.11,Jan
1/9/2017,08:00,N,HB_HOUSTON,39.5,Jan
1/9/2017,09:00,N,HB_HOUSTON,26.84,Jan
1/9/2017,10:00,N,HB_HOUSTON,24.42,Jan
1/9/2017,11:00,N,HB_HOUSTON,23.92,Jan
1/9/2017,12:00,N,HB_HOUSTON,23.4,Jan
1/9/2017,13:00,N,HB_HOUSTON,23.49,Jan
1/9/2017,14:00,N,HB_HOUSTON,23.46,Jan
1/9/2017,15:00,N,HB_HOUSTON,22.64,Jan
1/9/2017,16:00,N,HB_HOUSTON,21.77,Jan
1/9/2017,17:00,N,HB_HOUSTON,21.57,Jan
1/9/2017,18:00,N,HB_HOUSTON,33.97,Jan
1/9/2017,19:00,N,HB_HOUSTON,28.89,Jan
1/9/2017,20:00,N,HB_HOUSTON,24.98,Jan
1/9/2017,21:00,N,HB_HOUSTON,22.43,Jan
1/9/2017,22:00,N,HB_HOUSTON,20.03,Jan
1/9/2017,23:00,N,HB_HOUSTON,14.79,Jan
1/9/2017,24:00,N,HB_HOUSTON,9.71,Jan
1/10/2017,01:00,N,HB_HOUSTON,8.22,Jan
1/10/2017,02:00,N,HB_HOUSTON,7.83,Jan
1/10/2017,03:00,N,HB_HOUSTON,6.95,Jan
1/10/2017,04:00,N,HB_HOUSTON,7.35,Jan
1/10/2017,05:00,N,HB_HOUSTON,9.38,Jan
1/10/2017,06:00,N,HB_HOUSTON,17.12,Jan
1/10/2017,07:00,N,HB_HOUSTON,26.17,Jan
1/10/2017,08:00,N,HB_HOUSTON,39.73,Jan
1/10/2017,09:00,N,HB_HOUSTON,33.98,Jan
1/10/2017,10:00,N,HB_HOUSTON,36.76,Jan
1/10/2017,11:00,N,HB_HOUSTON,31.36,Jan
1/10/2017,12:00,N,HB_HOUSTON,26.88,Jan
1/10/2017,13:00,N,HB_HOUSTON,26.53,Jan
1/10/2017,14:00,N,HB_HOUSTON,28.66,Jan
1/10/2017,15:00,N,HB_HOUSTON,27.64,Jan
1/10/2017,16:00,N,HB_HOUSTON,28.77,Jan
1/10/2017,17:00,N,HB_HOUSTON,33.53,Jan
1/10/2017,18:00,N,HB_HOUSTON,55.11,Jan
1/10/2017,19:00,N,HB_HOUSTON,43.53,Jan
1/10/2017,20:00,N,HB_HOUSTON,30.07,Jan
1/10/2017,21:00,N,HB_HOUSTON,26.56,Jan
1/10/2017,22:00,N,HB_HOUSTON,27.56,Jan
1/10/2017,23:00,N,HB_HOUSTON,21.96,Jan
1/10/2017,24:00,N,HB_HOUSTON,20.6,Jan
1/11/2017,01:00,N,HB_HOUSTON,4.81,Jan
1/11/2017,02:00,N,HB_HOUSTON,3.31,Jan
1/11/2017,03:00,N,HB_HOUSTON,3.16,Jan
1/11/2017,04:00,N,HB_HOUSTON,3.03,Jan
1/11/2017,05:00,N,HB_HOUSTON,3.71,Jan
1/11/2017,06:00,N,HB_HOUSTON,7.9,Jan
1/11/2017,07:00,N,HB_HOUSTON,25.94,Jan
1/11/2017,08:00,N,HB_HOUSTON,24.28,Jan
1/11/2017,09:00,N,HB_HOUSTON,24.5,Jan
1/11/2017,10:00,N,HB_HOUSTON,24.51,Jan
1/11/2017,11:00,N,HB_HOUSTON,25.59,Jan
1/11/2017,12:00,N,HB_HOUSTON,27.49,Jan
1/11/2017,13:00,N,HB_HOUSTON,26.09,Jan
1/11/2017,14:00,N,HB_HOUSTON,26.84,Jan
1/11/2017,15:00,N,HB_HOUSTON,28.45,Jan
1/11/2017,16:00,N,HB_HOUSTON,29.18,Jan
1/11/2017,17:00,N,HB_HOUSTON,30.94,Jan
1/11/2017,18:00,N,HB_HOUSTON,42.08,Jan
1/11/2017,19:00,N,HB_HOUSTON,35.72,Jan
1/11/2017,20:00,N,HB_HOUSTON,23.09,Jan
1/11/2017,21:00,N,HB_HOUSTON,22.07,Jan
1/11/2017,22:00,N,HB_HOUSTON,19.78,Jan
1/11/2017,23:00,N,HB_HOUSTON,17.62,Jan
1/11/2017,24:00,N,HB_HOUSTON,9.61,Jan
1/12/2017,01:00,N,HB_HOUSTON,6.68,Jan
1/12/2017,02:00,N,HB_HOUSTON,5.58,Jan
1/12/2017,03:00,N,HB_HOUSTON,6.1,Jan
1/12/2017,04:00,N,HB_HOUSTON,9.53,Jan
1/12/2017,05:00,N,HB_HOUSTON,14.87,Jan
1/12/2017,06:00,N,HB_HOUSTON,18.62,Jan
1/12/2017,07:00,N,HB_HOUSTON,23.46,Jan
1/12/2017,08:00,N,HB_HOUSTON,24.99,Jan
1/12/2017,09:00,N,HB_HOUSTON,24.71,Jan
1/12/2017,10:00,N,HB_HOUSTON,24.74,Jan
1/12/2017,11:00,N,HB_HOUSTON,24.27,Jan
1/12/2017,12:00,N,HB_HOUSTON,27.63,Jan
1/12/2017,13:00,N,HB_HOUSTON,25.18,Jan
1/12/2017,14:00,N,HB_HOUSTON,27.66,Jan
1/12/2017,15:00,N,HB_HOUSTON,25.59,Jan
1/12/2017,16:00,N,HB_HOUSTON,25.75,Jan
1/12/2017,17:00,N,HB_HOUSTON,26.67,Jan
1/12/2017,18:00,N,HB_HOUSTON,45.77,Jan
1/12/2017,19:00,N,HB_HOUSTON,33.31,Jan
1/12/2017,20:00,N,HB_HOUSTON,24.47,Jan
1/12/2017,21:00,N,HB_HOUSTON,23.43,Jan
1/12/2017,22:00,N,HB_HOUSTON,22,Jan
1/12/2017,23:00,N,HB_HOUSTON,21.47,Jan
1/12/2017,24:00,N,HB_HOUSTON,20.54,Jan
1/13/2017,01:00,N,HB_HOUSTON,19.55,Jan
1/13/2017,02:00,N,HB_HOUSTON,18.53,Jan
1/13/2017,03:00,N,HB_HOUSTON,18.13,Jan
1/13/2017,04:00,N,HB_HOUSTON,18.04,Jan
1/13/2017,05:00,N,HB_HOUSTON,18.58,Jan
1/13/2017,06:00,N,HB_HOUSTON,21.01,Jan
1/13/2017,07:00,N,HB_HOUSTON,24.94,Jan
1/13/2017,08:00,N,HB_HOUSTON,24.59,Jan
1/13/2017,09:00,N,HB_HOUSTON,23.63,Jan
1/13/2017,10:00,N,HB_HOUSTON,24.28,Jan
1/13/2017,11:00,N,HB_HOUSTON,26.33,Jan
1/13/2017,12:00,N,HB_HOUSTON,25.93,Jan
1/13/2017,13:00,N,HB_HOUSTON,25.76,Jan
1/13/2017,14:00,N,HB_HOUSTON,26.75,Jan
1/13/2017,15:00,N,HB_HOUSTON,26.56,Jan
1/13/2017,16:00,N,HB_HOUSTON,25.14,Jan
1/13/2017,17:00,N,HB_HOUSTON,25.82,Jan
1/13/2017,18:00,N,HB_HOUSTON,39.56,Jan
1/13/2017,19:00,N,HB_HOUSTON,31.4,Jan
1/13/2017,20:00,N,HB_HOUSTON,25.2,Jan
1/13/2017,21:00,N,HB_HOUSTON,23.82,Jan
1/13/2017,22:00,N,HB_HOUSTON,23.52,Jan
1/13/2017,23:00,N,HB_HOUSTON,21.7,Jan
1/13/2017,24:00,N,HB_HOUSTON,21.44,Jan
1/14/2017,01:00,N,HB_HOUSTON,25.9,Jan
1/14/2017,02:00,N,HB_HOUSTON,22.27,Jan
1/14/2017,03:00,N,HB_HOUSTON,21.13,Jan
1/14/2017,04:00,N,HB_HOUSTON,20.5,Jan
1/14/2017,05:00,N,HB_HOUSTON,20.5,Jan
1/14/2017,06:00,N,HB_HOUSTON,20.75,Jan
1/14/2017,07:00,N,HB_HOUSTON,22.15,Jan
1/14/2017,08:00,N,HB_HOUSTON,22.96,Jan
1/14/2017,09:00,N,HB_HOUSTON,24.42,Jan
1/14/2017,10:00,N,HB_HOUSTON,26.98,Jan
1/14/2017,11:00,N,HB_HOUSTON,29.84,Jan
1/14/2017,12:00,N,HB_HOUSTON,31.98,Jan
1/14/2017,13:00,N,HB_HOUSTON,27.64,Jan
1/14/2017,14:00,N,HB_HOUSTON,24.15,Jan
1/14/2017,15:00,N,HB_HOUSTON,24.55,Jan
1/14/2017,16:00,N,HB_HOUSTON,23.23,Jan
1/14/2017,17:00,N,HB_HOUSTON,23.98,Jan
1/14/2017,18:00,N,HB_HOUSTON,37.06,Jan
1/14/2017,19:00,N,HB_HOUSTON,32.08,Jan
1/14/2017,20:00,N,HB_HOUSTON,25.92,Jan
1/14/2017,21:00,N,HB_HOUSTON,24.92,Jan
1/14/2017,22:00,N,HB_HOUSTON,21.7,Jan
1/14/2017,23:00,N,HB_HOUSTON,21.71,Jan
1/14/2017,24:00,N,HB_HOUSTON,22.2,Jan
1/15/2017,01:00,N,HB_HOUSTON,22.83,Jan
1/15/2017,02:00,N,HB_HOUSTON,19.83,Jan
1/15/2017,03:00,N,HB_HOUSTON,17.43,Jan
1/15/2017,04:00,N,HB_HOUSTON,17.26,Jan
1/15/2017,05:00,N,HB_HOUSTON,16.96,Jan
1/15/2017,06:00,N,HB_HOUSTON,15.67,Jan
1/15/2017,07:00,N,HB_HOUSTON,19.57,Jan
1/15/2017,08:00,N,HB_HOUSTON,20.01,Jan
1/15/2017,09:00,N,HB_HOUSTON,21.7,Jan
1/15/2017,10:00,N,HB_HOUSTON,22.91,Jan
1/15/2017,11:00,N,HB_HOUSTON,23.06,Jan
1/15/2017,12:00,N,HB_HOUSTON,23.68,Jan
1/15/2017,13:00,N,HB_HOUSTON,23.34,Jan
1/15/2017,14:00,N,HB_HOUSTON,23.16,Jan
1/15/2017,15:00,N,HB_HOUSTON,23.18,Jan
1/15/2017,16:00,N,HB_HOUSTON,23.3,Jan
1/15/2017,17:00,N,HB_HOUSTON,22.15,Jan
1/15/2017,18:00,N,HB_HOUSTON,33.79,Jan
1/15/2017,19:00,N,HB_HOUSTON,49.18,Jan
1/15/2017,20:00,N,HB_HOUSTON,25.33,Jan
1/15/2017,21:00,N,HB_HOUSTON,23.9,Jan
1/15/2017,22:00,N,HB_HOUSTON,21.7,Jan
1/15/2017,23:00,N,HB_HOUSTON,19.35,Jan
1/15/2017,24:00,N,HB_HOUSTON,17.71,Jan
1/16/2017,01:00,N,HB_HOUSTON,23.05,Jan
1/16/2017,02:00,N,HB_HOUSTON,19.99,Jan
1/16/2017,03:00,N,HB_HOUSTON,18.7,Jan
1/16/2017,04:00,N,HB_HOUSTON,18.99,Jan
1/16/2017,05:00,N,HB_HOUSTON,20.6,Jan
1/16/2017,06:00,N,HB_HOUSTON,21.78,Jan
1/16/2017,07:00,N,HB_HOUSTON,24.18,Jan
1/16/2017,08:00,N,HB_HOUSTON,24.75,Jan
1/16/2017,09:00,N,HB_HOUSTON,25.05,Jan
1/16/2017,10:00,N,HB_HOUSTON,25.25,Jan
1/16/2017,11:00,N,HB_HOUSTON,24.68,Jan
1/16/2017,12:00,N,HB_HOUSTON,25.12,Jan
1/16/2017,13:00,N,HB_HOUSTON,25.59,Jan
1/16/2017,14:00,N,HB_HOUSTON,25.45,Jan
1/16/2017,15:00,N,HB_HOUSTON,25.57,Jan
1/16/2017,16:00,N,HB_HOUSTON,25.11,Jan
1/16/2017,17:00,N,HB_HOUSTON,26.01,Jan
1/16/2017,18:00,N,HB_HOUSTON,39.38,Jan
1/16/2017,19:00,N,HB_HOUSTON,39.96,Jan
1/16/2017,20:00,N,HB_HOUSTON,29,Jan
1/16/2017,21:00,N,HB_HOUSTON,26.44,Jan
1/16/2017,22:00,N,HB_HOUSTON,25.04,Jan
1/16/2017,23:00,N,HB_HOUSTON,23.77,Jan
1/16/2017,24:00,N,HB_HOUSTON,22.71,Jan
1/17/2017,01:00,N,HB_HOUSTON,20.46,Jan
1/17/2017,02:00,N,HB_HOUSTON,19.79,Jan
1/17/2017,03:00,N,HB_HOUSTON,19.68,Jan
1/17/2017,04:00,N,HB_HOUSTON,19.4,Jan
1/17/2017,05:00,N,HB_HOUSTON,19.83,Jan
1/17/2017,06:00,N,HB_HOUSTON,21.42,Jan
1/17/2017,07:00,N,HB_HOUSTON,25.89,Jan
1/17/2017,08:00,N,HB_HOUSTON,26.01,Jan
1/17/2017,09:00,N,HB_HOUSTON,26.14,Jan
1/17/2017,10:00,N,HB_HOUSTON,25.21,Jan
1/17/2017,11:00,N,HB_HOUSTON,26.68,Jan
1/17/2017,12:00,N,HB_HOUSTON,26.68,Jan
1/17/2017,13:00,N,HB_HOUSTON,27.06,Jan
1/17/2017,14:00,N,HB_HOUSTON,27.23,Jan
1/17/2017,15:00,N,HB_HOUSTON,27.94,Jan
1/17/2017,16:00,N,HB_HOUSTON,27.92,Jan
1/17/2017,17:00,N,HB_HOUSTON,27.98,Jan
1/17/2017,18:00,N,HB_HOUSTON,43.64,Jan
1/17/2017,19:00,N,HB_HOUSTON,47.56,Jan
1/17/2017,20:00,N,HB_HOUSTON,35.5,Jan
1/17/2017,21:00,N,HB_HOUSTON,32.01,Jan
1/17/2017,22:00,N,HB_HOUSTON,25.83,Jan
1/17/2017,23:00,N,HB_HOUSTON,24.36,Jan
1/17/2017,24:00,N,HB_HOUSTON,23.53,Jan
1/18/2017,01:00,N,HB_HOUSTON,21.68,Jan
1/18/2017,02:00,N,HB_HOUSTON,20.44,Jan
1/18/2017,03:00,N,HB_HOUSTON,20.29,Jan
1/18/2017,04:00,N,HB_HOUSTON,20.41,Jan
1/18/2017,05:00,N,HB_HOUSTON,21.08,Jan
1/18/2017,06:00,N,HB_HOUSTON,23.37,Jan
1/18/2017,07:00,N,HB_HOUSTON,30.54,Jan
1/18/2017,08:00,N,HB_HOUSTON,28.67,Jan
1/18/2017,09:00,N,HB_HOUSTON,28.29,Jan
1/18/2017,10:00,N,HB_HOUSTON,28.52,Jan
1/18/2017,11:00,N,HB_HOUSTON,29.62,Jan
1/18/2017,12:00,N,HB_HOUSTON,29.58,Jan
1/18/2017,13:00,N,HB_HOUSTON,29.11,Jan
1/18/2017,14:00,N,HB_HOUSTON,28.7,Jan
1/18/2017,15:00,N,HB_HOUSTON,27.75,Jan
1/18/2017,16:00,N,HB_HOUSTON,26.77,Jan
1/18/2017,17:00,N,HB_HOUSTON,26.52,Jan
1/18/2017,18:00,N,HB_HOUSTON,35.88,Jan
1/18/2017,19:00,N,HB_HOUSTON,32.84,Jan
1/18/2017,20:00,N,HB_HOUSTON,26.55,Jan
1/18/2017,21:00,N,HB_HOUSTON,25.63,Jan
1/18/2017,22:00,N,HB_HOUSTON,24.86,Jan
1/18/2017,23:00,N,HB_HOUSTON,23.04,Jan
1/18/2017,24:00,N,HB_HOUSTON,21.54,Jan
1/19/2017,01:00,N,HB_HOUSTON,20.14,Jan
1/19/2017,02:00,N,HB_HOUSTON,17.37,Jan
1/19/2017,03:00,N,HB_HOUSTON,16.88,Jan
1/19/2017,04:00,N,HB_HOUSTON,16.79,Jan
1/19/2017,05:00,N,HB_HOUSTON,18.54,Jan
1/19/2017,06:00,N,HB_HOUSTON,22.88,Jan
1/19/2017,07:00,N,HB_HOUSTON,33.75,Jan
1/19/2017,08:00,N,HB_HOUSTON,33.14,Jan
1/19/2017,09:00,N,HB_HOUSTON,30.71,Jan
1/19/2017,10:00,N,HB_HOUSTON,28.57,Jan
1/19/2017,11:00,N,HB_HOUSTON,28.44,Jan
1/19/2017,12:00,N,HB_HOUSTON,28.49,Jan
1/19/2017,13:00,N,HB_HOUSTON,30.24,Jan
1/19/2017,14:00,N,HB_HOUSTON,30.25,Jan
1/19/2017,15:00,N,HB_HOUSTON,31.57,Jan
1/19/2017,16:00,N,HB_HOUSTON,31.89,Jan
1/19/2017,17:00,N,HB_HOUSTON,30.98,Jan
