Delivery Date,Delivery Hour,Delivery Interval,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,Settlement Point Price,Name
1/1/2017,1,1,N,HB_HOUSTON,HU,24.1,Jan
1/1/2017,1,2,N,HB_HOUSTON,HU,23.76,Jan
1/1/2017,1,3,N,HB_HOUSTON,HU,22.87,Jan
1/1/2017,1,4,N,HB_HOUSTON,HU,22.7,Jan
1/1/2017,2,1,N,HB_HOUSTON,HU,22.07,Jan
1/1/2017,2,2,N,HB_HOUSTON,HU,21.87,Jan
1/1/2017,2,3,N,HB_HOUSTON,HU,20.92,Jan
1/1/2017,2,4,N,HB_HOUSTON,HU,21,Jan
1/1/2017,3,1,N,HB_HOUSTON,HU,21.11,Jan
1/1/2017,3,2,N,HB_HOUSTON,HU,20.94,Jan
1/1/2017,3,3,N,HB_HOUSTON,HU,20.6,Jan
1/1/2017,3,4,N,HB_HOUSTON,HU,20.29,Jan
1/1/2017,4,1,N,HB_HOUSTON,HU,20.23,Jan
1/1/2017,4,2,N,HB_HOUSTON,HU,20.32,Jan
1/1/2017,4,3,N,HB_HOUSTON,HU,20.26,Jan
1/1/2017,4,4,N,HB_HOUSTON,HU,20.27,Jan
1/1/2017,5,1,N,HB_HOUSTON,HU,20.43,Jan
1/1/2017,5,2,N,HB_HOUSTON,HU,20.21,Jan
1/1/2017,5,3,N,HB_HOUSTON,HU,20.04,Jan
1/1/2017,5,4,N,HB_HOUSTON,HU,19.8,Jan
1/1/2017,6,1,N,HB_HOUSTON,HU,19.8,Jan
1/1/2017,6,2,N,HB_HOUSTON,HU,19.8,Jan
1/1/2017,6,3,N,HB_HOUSTON,HU,19.8,Jan
1/1/2017,6,4,N,HB_HOUSTON,HU,19.77,Jan
1/1/2017,7,1,N,HB_HOUSTON,HU,19.71,Jan
1/1/2017,7,2,N,HB_HOUSTON,HU,19.71,Jan
1/1/2017,7,3,N,HB_HOUSTON,HU,19.72,Jan
1/1/2017,7,4,N,HB_HOUSTON,HU,19.75,Jan
1/1/2017,8,1,N,HB_HOUSTON,HU,19.8,Jan
1/1/2017,8,2,N,HB_HOUSTON,HU,19.78,Jan
1/1/2017,8,3,N,HB_HOUSTON,HU,19.72,Jan
1/1/2017,8,4,N,HB_HOUSTON,HU,19.65,Jan
1/1/2017,9,1,N,HB_HOUSTON,HU,19.44,Jan
1/1/2017,9,2,N,HB_HOUSTON,HU,19.05,Jan
1/1/2017,9,3,N,HB_HOUSTON,HU,19.34,Jan
1/1/2017,9,4,N,HB_HOUSTON,HU,19.22,Jan
1/1/2017,10,1,N,HB_HOUSTON,HU,19.24,Jan
1/1/2017,10,2,N,HB_HOUSTON,HU,19.85,Jan
1/1/2017,10,3,N,HB_HOUSTON,HU,20.18,Jan
1/1/2017,10,4,N,HB_HOUSTON,HU,20.18,Jan
1/1/2017,11,1,N,HB_HOUSTON,HU,20.12,Jan
1/1/2017,11,2,N,HB_HOUSTON,HU,20.33,Jan
1/1/2017,11,3,N,HB_HOUSTON,HU,20.44,Jan
1/1/2017,11,4,N,HB_HOUSTON,HU,20.65,Jan
1/1/2017,12,1,N,HB_HOUSTON,HU,21.06,Jan
1/1/2017,12,2,N,HB_HOUSTON,HU,20.66,Jan
1/1/2017,12,3,N,HB_HOUSTON,HU,20.45,Jan
1/1/2017,12,4,N,HB_HOUSTON,HU,20.2,Jan
1/1/2017,13,1,N,HB_HOUSTON,HU,20.13,Jan
1/1/2017,13,2,N,HB_HOUSTON,HU,19.99,Jan
1/1/2017,13,3,N,HB_HOUSTON,HU,19.9,Jan
1/1/2017,13,4,N,HB_HOUSTON,HU,19.82,Jan
1/1/2017,14,1,N,HB_HOUSTON,HU,19.82,Jan
1/1/2017,14,2,N,HB_HOUSTON,HU,19.8,Jan
1/1/2017,14,3,N,HB_HOUSTON,HU,19.73,Jan
1/1/2017,14,4,N,HB_HOUSTON,HU,19.69,Jan
1/1/2017,15,1,N,HB_HOUSTON,HU,19.6,Jan
1/1/2017,15,2,N,HB_HOUSTON,HU,19.59,Jan
1/1/2017,15,3,N,HB_HOUSTON,HU,19.54,Jan
1/1/2017,15,4,N,HB_HOUSTON,HU,19.51,Jan
1/1/2017,16,1,N,HB_HOUSTON,HU,19.41,Jan
1/1/2017,16,2,N,HB_HOUSTON,HU,19.55,Jan
1/1/2017,16,3,N,HB_HOUSTON,HU,19.57,Jan
1/1/2017,16,4,N,HB_HOUSTON,HU,19.02,Jan
1/1/2017,17,1,N,HB_HOUSTON,HU,19.23,Jan
1/1/2017,17,2,N,HB_HOUSTON,HU,19.5,Jan
1/1/2017,17,3,N,HB_HOUSTON,HU,19.48,Jan
1/1/2017,17,4,N,HB_HOUSTON,HU,19.64,Jan
1/1/2017,18,1,N,HB_HOUSTON,HU,19.73,Jan
1/1/2017,18,2,N,HB_HOUSTON,HU,19.91,Jan
1/1/2017,18,3,N,HB_HOUSTON,HU,20.2,Jan
1/1/2017,18,4,N,HB_HOUSTON,HU,20.6,Jan
1/1/2017,19,1,N,HB_HOUSTON,HU,20.61,Jan
1/1/2017,19,2,N,HB_HOUSTON,HU,20.09,Jan
1/1/2017,19,3,N,HB_HOUSTON,HU,19.83,Jan
1/1/2017,19,4,N,HB_HOUSTON,HU,19.69,Jan
1/1/2017,20,1,N,HB_HOUSTON,HU,19.63,Jan
1/1/2017,20,2,N,HB_HOUSTON,HU,19.59,Jan
1/1/2017,20,3,N,HB_HOUSTON,HU,19.48,Jan
1/1/2017,20,4,N,HB_HOUSTON,HU,19.05,Jan
1/1/2017,21,1,N,HB_HOUSTON,HU,19.37,Jan
1/1/2017,21,2,N,HB_HOUSTON,HU,19.41,Jan
1/1/2017,21,3,N,HB_HOUSTON,HU,18.86,Jan
1/1/2017,21,4,N,HB_HOUSTON,HU,18.25,Jan
1/1/2017,22,1,N,HB_HOUSTON,HU,18.06,Jan
1/1/2017,22,2,N,HB_HOUSTON,HU,18.48,Jan
1/1/2017,22,3,N,HB_HOUSTON,HU,18.32,Jan
1/1/2017,22,4,N,HB_HOUSTON,HU,18.1,Jan
1/1/2017,23,1,N,HB_HOUSTON,HU,18.54,Jan
1/1/2017,23,2,N,HB_HOUSTON,HU,16.96,Jan
1/1/2017,23,3,N,HB_HOUSTON,HU,2.18,Jan
1/1/2017,23,4,N,HB_HOUSTON,HU,3.79,Jan
1/1/2017,24,1,N,HB_HOUSTON,HU,16.8,Jan
1/1/2017,24,2,N,HB_HOUSTON,HU,0.57,Jan
1/1/2017,24,3,N,HB_HOUSTON,HU,0,Jan
1/1/2017,24,4,N,HB_HOUSTON,HU,7.26,Jan
1/2/2017,1,1,N,HB_HOUSTON,HU,17.01,Jan
1/2/2017,1,2,N,HB_HOUSTON,HU,18.3,Jan
1/2/2017,1,3,N,HB_HOUSTON,HU,17.59,Jan
1/2/2017,1,4,N,HB_HOUSTON,HU,17.2,Jan
1/2/2017,2,1,N,HB_HOUSTON,HU,16.82,Jan
1/2/2017,2,2,N,HB_HOUSTON,HU,17.02,Jan
1/2/2017,2,3,N,HB_HOUSTON,HU,16.5,Jan
1/2/2017,2,4,N,HB_HOUSTON,HU,16.84,Jan
1/2/2017,3,1,N,HB_HOUSTON,HU,16.83,Jan
1/2/2017,3,2,N,HB_HOUSTON,HU,17.11,Jan
1/2/2017,3,3,N,HB_HOUSTON,HU,17.31,Jan
1/2/2017,3,4,N,HB_HOUSTON,HU,16.39,Jan
1/2/2017,4,1,N,HB_HOUSTON,HU,8.11,Jan
1/2/2017,4,2,N,HB_HOUSTON,HU,3.89,Jan
1/2/2017,4,3,N,HB_HOUSTON,HU,1.09,Jan
1/2/2017,4,4,N,HB_HOUSTON,HU,2.31,Jan
1/2/2017,5,1,N,HB_HOUSTON,HU,1.82,Jan
1/2/2017,5,2,N,HB_HOUSTON,HU,5.4,Jan
1/2/2017,5,3,N,HB_HOUSTON,HU,15.66,Jan
1/2/2017,5,4,N,HB_HOUSTON,HU,16.67,Jan
1/2/2017,6,1,N,HB_HOUSTON,HU,15.19,Jan
1/2/2017,6,2,N,HB_HOUSTON,HU,0.29,Jan
1/2/2017,6,3,N,HB_HOUSTON,HU,11.07,Jan
1/2/2017,6,4,N,HB_HOUSTON,HU,16.18,Jan
1/2/2017,7,1,N,HB_HOUSTON,HU,16.95,Jan
1/2/2017,7,2,N,HB_HOUSTON,HU,17.58,Jan
1/2/2017,7,3,N,HB_HOUSTON,HU,16.84,Jan
1/2/2017,7,4,N,HB_HOUSTON,HU,17.39,Jan
1/2/2017,8,1,N,HB_HOUSTON,HU,18.48,Jan
1/2/2017,8,2,N,HB_HOUSTON,HU,18.02,Jan
1/2/2017,8,3,N,HB_HOUSTON,HU,18.23,Jan
1/2/2017,8,4,N,HB_HOUSTON,HU,17.93,Jan
1/2/2017,9,1,N,HB_HOUSTON,HU,17.89,Jan
1/2/2017,9,2,N,HB_HOUSTON,HU,18.09,Jan
1/2/2017,9,3,N,HB_HOUSTON,HU,18.87,Jan
1/2/2017,9,4,N,HB_HOUSTON,HU,19.21,Jan
1/2/2017,10,1,N,HB_HOUSTON,HU,19.08,Jan
1/2/2017,10,2,N,HB_HOUSTON,HU,19.36,Jan
1/2/2017,10,3,N,HB_HOUSTON,HU,19.72,Jan
1/2/2017,10,4,N,HB_HOUSTON,HU,19.68,Jan
1/2/2017,11,1,N,HB_HOUSTON,HU,19.84,Jan
1/2/2017,11,2,N,HB_HOUSTON,HU,19.8,Jan
1/2/2017,11,3,N,HB_HOUSTON,HU,19.82,Jan
1/2/2017,11,4,N,HB_HOUSTON,HU,19.77,Jan
1/2/2017,12,1,N,HB_HOUSTON,HU,19.76,Jan
1/2/2017,12,2,N,HB_HOUSTON,HU,19.79,Jan
1/2/2017,12,3,N,HB_HOUSTON,HU,19.86,Jan
1/2/2017,12,4,N,HB_HOUSTON,HU,19.89,Jan
1/2/2017,13,1,N,HB_HOUSTON,HU,19.78,Jan
1/2/2017,13,2,N,HB_HOUSTON,HU,19.89,Jan
1/2/2017,13,3,N,HB_HOUSTON,HU,20.03,Jan
1/2/2017,13,4,N,HB_HOUSTON,HU,20.04,Jan
1/2/2017,14,1,N,HB_HOUSTON,HU,19.84,Jan
1/2/2017,14,2,N,HB_HOUSTON,HU,19.86,Jan
1/2/2017,14,3,N,HB_HOUSTON,HU,19.8,Jan
1/2/2017,14,4,N,HB_HOUSTON,HU,19.89,Jan
1/2/2017,15,1,N,HB_HOUSTON,HU,20,Jan
1/2/2017,15,2,N,HB_HOUSTON,HU,20.18,Jan
1/2/2017,15,3,N,HB_HOUSTON,HU,20.26,Jan
1/2/2017,15,4,N,HB_HOUSTON,HU,20.36,Jan
1/2/2017,16,1,N,HB_HOUSTON,HU,20.63,Jan
1/2/2017,16,2,N,HB_HOUSTON,HU,20.98,Jan
1/2/2017,16,3,N,HB_HOUSTON,HU,21.46,Jan
1/2/2017,16,4,N,HB_HOUSTON,HU,21.54,Jan
1/2/2017,17,1,N,HB_HOUSTON,HU,21.62,Jan
1/2/2017,17,2,N,HB_HOUSTON,HU,21.8,Jan
1/2/2017,17,3,N,HB_HOUSTON,HU,22.09,Jan
1/2/2017,17,4,N,HB_HOUSTON,HU,22.42,Jan
1/2/2017,18,1,N,HB_HOUSTON,HU,22.66,Jan
1/2/2017,18,2,N,HB_HOUSTON,HU,30.36,Jan
1/2/2017,18,3,N,HB_HOUSTON,HU,183.26,Jan
1/2/2017,18,4,N,HB_HOUSTON,HU,29.05,Jan
1/2/2017,19,1,N,HB_HOUSTON,HU,28.13,Jan
1/2/2017,19,2,N,HB_HOUSTON,HU,24.44,Jan
1/2/2017,19,3,N,HB_HOUSTON,HU,23.04,Jan
1/2/2017,19,4,N,HB_HOUSTON,HU,22.3,Jan
1/2/2017,20,1,N,HB_HOUSTON,HU,22.31,Jan
1/2/2017,20,2,N,HB_HOUSTON,HU,22.01,Jan
1/2/2017,20,3,N,HB_HOUSTON,HU,21.51,Jan
1/2/2017,20,4,N,HB_HOUSTON,HU,21.2,Jan
1/2/2017,21,1,N,HB_HOUSTON,HU,21,Jan
1/2/2017,21,2,N,HB_HOUSTON,HU,20.9,Jan
1/2/2017,21,3,N,HB_HOUSTON,HU,21.14,Jan
1/2/2017,21,4,N,HB_HOUSTON,HU,20.49,Jan
1/2/2017,22,1,N,HB_HOUSTON,HU,20.17,Jan
1/2/2017,22,2,N,HB_HOUSTON,HU,20.18,Jan
1/2/2017,22,3,N,HB_HOUSTON,HU,20.01,Jan
1/2/2017,22,4,N,HB_HOUSTON,HU,19.73,Jan
1/2/2017,23,1,N,HB_HOUSTON,HU,19.71,Jan
1/2/2017,23,2,N,HB_HOUSTON,HU,19.59,Jan
1/2/2017,23,3,N,HB_HOUSTON,HU,19.33,Jan
1/2/2017,23,4,N,HB_HOUSTON,HU,19.18,Jan
1/2/2017,24,1,N,HB_HOUSTON,HU,18.64,Jan
1/2/2017,24,2,N,HB_HOUSTON,HU,18.32,Jan
1/2/2017,24,3,N,HB_HOUSTON,HU,17.66,Jan
1/2/2017,24,4,N,HB_HOUSTON,HU,17.63,Jan
1/3/2017,1,1,N,HB_HOUSTON,HU,17.55,Jan
1/3/2017,1,2,N,HB_HOUSTON,HU,12.36,Jan
1/3/2017,1,3,N,HB_HOUSTON,HU,10.71,Jan
1/3/2017,1,4,N,HB_HOUSTON,HU,16.74,Jan
1/3/2017,2,1,N,HB_HOUSTON,HU,16.14,Jan
1/3/2017,2,2,N,HB_HOUSTON,HU,16.78,Jan
1/3/2017,2,3,N,HB_HOUSTON,HU,17.95,Jan
1/3/2017,2,4,N,HB_HOUSTON,HU,16.75,Jan
1/3/2017,3,1,N,HB_HOUSTON,HU,9.19,Jan
1/3/2017,3,2,N,HB_HOUSTON,HU,14.45,Jan
1/3/2017,3,3,N,HB_HOUSTON,HU,6.2,Jan
1/3/2017,3,4,N,HB_HOUSTON,HU,5.05,Jan
1/3/2017,4,1,N,HB_HOUSTON,HU,7.19,Jan
1/3/2017,4,2,N,HB_HOUSTON,HU,12.86,Jan
1/3/2017,4,3,N,HB_HOUSTON,HU,16.76,Jan
1/3/2017,4,4,N,HB_HOUSTON,HU,17.39,Jan
1/3/2017,5,1,N,HB_HOUSTON,HU,18.04,Jan
1/3/2017,5,2,N,HB_HOUSTON,HU,18.08,Jan
1/3/2017,5,3,N,HB_HOUSTON,HU,18.53,Jan
1/3/2017,5,4,N,HB_HOUSTON,HU,18.64,Jan
1/3/2017,6,1,N,HB_HOUSTON,HU,18.9,Jan
1/3/2017,6,2,N,HB_HOUSTON,HU,19.39,Jan
1/3/2017,6,3,N,HB_HOUSTON,HU,19.69,Jan
1/3/2017,6,4,N,HB_HOUSTON,HU,19.63,Jan
1/3/2017,7,1,N,HB_HOUSTON,HU,21.28,Jan
1/3/2017,7,2,N,HB_HOUSTON,HU,21.54,Jan
1/3/2017,7,3,N,HB_HOUSTON,HU,22.08,Jan
1/3/2017,7,4,N,HB_HOUSTON,HU,23.42,Jan
1/3/2017,8,1,N,HB_HOUSTON,HU,23.31,Jan
1/3/2017,8,2,N,HB_HOUSTON,HU,14.68,Jan
1/3/2017,8,3,N,HB_HOUSTON,HU,10.51,Jan
1/3/2017,8,4,N,HB_HOUSTON,HU,9.94,Jan
1/3/2017,9,1,N,HB_HOUSTON,HU,14.78,Jan
1/3/2017,9,2,N,HB_HOUSTON,HU,21.03,Jan
1/3/2017,9,3,N,HB_HOUSTON,HU,20.34,Jan
1/3/2017,9,4,N,HB_HOUSTON,HU,20.33,Jan
1/3/2017,10,1,N,HB_HOUSTON,HU,16.1,Jan
1/3/2017,10,2,N,HB_HOUSTON,HU,20.16,Jan
1/3/2017,10,3,N,HB_HOUSTON,HU,20.11,Jan
1/3/2017,10,4,N,HB_HOUSTON,HU,20.52,Jan
1/3/2017,11,1,N,HB_HOUSTON,HU,21.32,Jan
1/3/2017,11,2,N,HB_HOUSTON,HU,21.42,Jan
1/3/2017,11,3,N,HB_HOUSTON,HU,21.37,Jan
1/3/2017,11,4,N,HB_HOUSTON,HU,21.91,Jan
1/3/2017,12,1,N,HB_HOUSTON,HU,21.75,Jan
1/3/2017,12,2,N,HB_HOUSTON,HU,22.13,Jan
1/3/2017,12,3,N,HB_HOUSTON,HU,19.29,Jan
1/3/2017,12,4,N,HB_HOUSTON,HU,21.53,Jan
1/3/2017,13,1,N,HB_HOUSTON,HU,21.6,Jan
1/3/2017,13,2,N,HB_HOUSTON,HU,22.31,Jan
1/3/2017,13,3,N,HB_HOUSTON,HU,22.23,Jan
1/3/2017,13,4,N,HB_HOUSTON,HU,21.97,Jan
1/3/2017,14,1,N,HB_HOUSTON,HU,22.52,Jan
1/3/2017,14,2,N,HB_HOUSTON,HU,22.76,Jan
1/3/2017,14,3,N,HB_HOUSTON,HU,22.89,Jan
1/3/2017,14,4,N,HB_HOUSTON,HU,23.43,Jan
1/3/2017,15,1,N,HB_HOUSTON,HU,23.53,Jan
1/3/2017,15,2,N,HB_HOUSTON,HU,23.38,Jan
1/3/2017,15,3,N,HB_HOUSTON,HU,23.46,Jan
1/3/2017,15,4,N,HB_HOUSTON,HU,26.18,Jan
1/3/2017,16,1,N,HB_HOUSTON,HU,22.85,Jan
1/3/2017,16,2,N,HB_HOUSTON,HU,23.01,Jan
1/3/2017,16,3,N,HB_HOUSTON,HU,24.67,Jan
1/3/2017,16,4,N,HB_HOUSTON,HU,23.35,Jan
1/3/2017,17,1,N,HB_HOUSTON,HU,23.82,Jan
1/3/2017,17,2,N,HB_HOUSTON,HU,25.32,Jan
1/3/2017,17,3,N,HB_HOUSTON,HU,25.38,Jan
1/3/2017,17,4,N,HB_HOUSTON,HU,28.76,Jan
1/3/2017,18,1,N,HB_HOUSTON,HU,27.17,Jan
1/3/2017,18,2,N,HB_HOUSTON,HU,272.19,Jan
1/3/2017,18,3,N,HB_HOUSTON,HU,203.95,Jan
1/3/2017,18,4,N,HB_HOUSTON,HU,548.21,Jan
1/3/2017,19,1,N,HB_HOUSTON,HU,111.15,Jan
1/3/2017,19,2,N,HB_HOUSTON,HU,34.9,Jan
1/3/2017,19,3,N,HB_HOUSTON,HU,30.73,Jan
1/3/2017,19,4,N,HB_HOUSTON,HU,30.68,Jan
1/3/2017,20,1,N,HB_HOUSTON,HU,30.26,Jan
1/3/2017,20,2,N,HB_HOUSTON,HU,28.61,Jan
1/3/2017,20,3,N,HB_HOUSTON,HU,27.2,Jan
1/3/2017,20,4,N,HB_HOUSTON,HU,26.72,Jan
1/3/2017,21,1,N,HB_HOUSTON,HU,154.1,Jan
1/3/2017,21,2,N,HB_HOUSTON,HU,26.62,Jan
1/3/2017,21,3,N,HB_HOUSTON,HU,265.79,Jan
1/3/2017,21,4,N,HB_HOUSTON,HU,46.26,Jan
1/3/2017,22,1,N,HB_HOUSTON,HU,27.28,Jan
1/3/2017,22,2,N,HB_HOUSTON,HU,26.58,Jan
1/3/2017,22,3,N,HB_HOUSTON,HU,26.04,Jan
1/3/2017,22,4,N,HB_HOUSTON,HU,24.73,Jan
1/3/2017,23,1,N,HB_HOUSTON,HU,23.71,Jan
1/3/2017,23,2,N,HB_HOUSTON,HU,23.13,Jan
1/3/2017,23,3,N,HB_HOUSTON,HU,23.25,Jan
1/3/2017,23,4,N,HB_HOUSTON,HU,33.56,Jan
1/3/2017,24,1,N,HB_HOUSTON,HU,63.89,Jan
1/3/2017,24,2,N,HB_HOUSTON,HU,26.86,Jan
1/3/2017,24,3,N,HB_HOUSTON,HU,26.69,Jan
1/3/2017,24,4,N,HB_HOUSTON,HU,28.38,Jan
1/4/2017,1,1,N,HB_HOUSTON,HU,29.38,Jan
1/4/2017,1,2,N,HB_HOUSTON,HU,272.61,Jan
1/4/2017,1,3,N,HB_HOUSTON,HU,38.13,Jan
1/4/2017,1,4,N,HB_HOUSTON,HU,29.92,Jan
1/4/2017,2,1,N,HB_HOUSTON,HU,27.68,Jan
1/4/2017,2,2,N,HB_HOUSTON,HU,26.84,Jan
1/4/2017,2,3,N,HB_HOUSTON,HU,27.17,Jan
1/4/2017,2,4,N,HB_HOUSTON,HU,30.54,Jan
1/4/2017,3,1,N,HB_HOUSTON,HU,36.27,Jan
1/4/2017,3,2,N,HB_HOUSTON,HU,27.59,Jan
1/4/2017,3,3,N,HB_HOUSTON,HU,24.55,Jan
1/4/2017,3,4,N,HB_HOUSTON,HU,23.38,Jan
1/4/2017,4,1,N,HB_HOUSTON,HU,25.3,Jan
1/4/2017,4,2,N,HB_HOUSTON,HU,27.71,Jan
1/4/2017,4,3,N,HB_HOUSTON,HU,29.13,Jan
1/4/2017,4,4,N,HB_HOUSTON,HU,23.71,Jan
1/4/2017,5,1,N,HB_HOUSTON,HU,23.71,Jan
1/4/2017,5,2,N,HB_HOUSTON,HU,24.01,Jan
1/4/2017,5,3,N,HB_HOUSTON,HU,23.86,Jan
1/4/2017,5,4,N,HB_HOUSTON,HU,22.72,Jan
1/4/2017,6,1,N,HB_HOUSTON,HU,21.07,Jan
1/4/2017,6,2,N,HB_HOUSTON,HU,21.75,Jan
1/4/2017,6,3,N,HB_HOUSTON,HU,22.11,Jan
1/4/2017,6,4,N,HB_HOUSTON,HU,22.61,Jan
1/4/2017,7,1,N,HB_HOUSTON,HU,23.1,Jan
1/4/2017,7,2,N,HB_HOUSTON,HU,24.78,Jan
1/4/2017,7,3,N,HB_HOUSTON,HU,28.08,Jan
1/4/2017,7,4,N,HB_HOUSTON,HU,36.03,Jan
1/4/2017,8,1,N,HB_HOUSTON,HU,109.51,Jan
1/4/2017,8,2,N,HB_HOUSTON,HU,46.6,Jan
1/4/2017,8,3,N,HB_HOUSTON,HU,39.95,Jan
1/4/2017,8,4,N,HB_HOUSTON,HU,40.58,Jan
1/4/2017,9,1,N,HB_HOUSTON,HU,114.11,Jan
1/4/2017,9,2,N,HB_HOUSTON,HU,158.47,Jan
1/4/2017,9,3,N,HB_HOUSTON,HU,32.24,Jan
1/4/2017,9,4,N,HB_HOUSTON,HU,31.79,Jan
1/4/2017,10,1,N,HB_HOUSTON,HU,33.64,Jan
1/4/2017,10,2,N,HB_HOUSTON,HU,31.92,Jan
1/4/2017,10,3,N,HB_HOUSTON,HU,31.33,Jan
1/4/2017,10,4,N,HB_HOUSTON,HU,31.74,Jan
1/4/2017,11,1,N,HB_HOUSTON,HU,32.58,Jan
1/4/2017,11,2,N,HB_HOUSTON,HU,31.33,Jan
1/4/2017,11,3,N,HB_HOUSTON,HU,31.07,Jan
1/4/2017,11,4,N,HB_HOUSTON,HU,30.81,Jan
1/4/2017,12,1,N,HB_HOUSTON,HU,39.78,Jan
1/4/2017,12,2,N,HB_HOUSTON,HU,34.14,Jan
1/4/2017,12,3,N,HB_HOUSTON,HU,33.91,Jan
1/4/2017,12,4,N,HB_HOUSTON,HU,30.05,Jan
1/4/2017,13,1,N,HB_HOUSTON,HU,30.31,Jan
1/4/2017,13,2,N,HB_HOUSTON,HU,28.04,Jan
1/4/2017,13,3,N,HB_HOUSTON,HU,26.72,Jan
1/4/2017,13,4,N,HB_HOUSTON,HU,26.57,Jan
1/4/2017,14,1,N,HB_HOUSTON,HU,23.97,Jan
1/4/2017,14,2,N,HB_HOUSTON,HU,22.68,Jan
1/4/2017,14,3,N,HB_HOUSTON,HU,22.14,Jan
1/4/2017,14,4,N,HB_HOUSTON,HU,21.56,Jan
1/4/2017,15,1,N,HB_HOUSTON,HU,21.16,Jan
1/4/2017,15,2,N,HB_HOUSTON,HU,21.55,Jan
1/4/2017,15,3,N,HB_HOUSTON,HU,20.7,Jan
1/4/2017,15,4,N,HB_HOUSTON,HU,18.46,Jan
1/4/2017,16,1,N,HB_HOUSTON,HU,17.21,Jan
1/4/2017,16,2,N,HB_HOUSTON,HU,20.06,Jan
1/4/2017,16,3,N,HB_HOUSTON,HU,23.08,Jan
1/4/2017,16,4,N,HB_HOUSTON,HU,22.94,Jan
1/4/2017,17,1,N,HB_HOUSTON,HU,22.66,Jan
1/4/2017,17,2,N,HB_HOUSTON,HU,22.7,Jan
1/4/2017,17,3,N,HB_HOUSTON,HU,22.69,Jan
1/4/2017,17,4,N,HB_HOUSTON,HU,22.69,Jan
1/4/2017,18,1,N,HB_HOUSTON,HU,22.9,Jan
1/4/2017,18,2,N,HB_HOUSTON,HU,23.46,Jan
1/4/2017,18,3,N,HB_HOUSTON,HU,26.25,Jan
1/4/2017,18,4,N,HB_HOUSTON,HU,33,Jan
1/4/2017,19,1,N,HB_HOUSTON,HU,28.97,Jan
1/4/2017,19,2,N,HB_HOUSTON,HU,26.06,Jan
1/4/2017,19,3,N,HB_HOUSTON,HU,24.56,Jan
1/4/2017,19,4,N,HB_HOUSTON,HU,23.6,Jan
1/4/2017,20,1,N,HB_HOUSTON,HU,22.39,Jan
1/4/2017,20,2,N,HB_HOUSTON,HU,23.01,Jan
1/4/2017,20,3,N,HB_HOUSTON,HU,22.5,Jan
1/4/2017,20,4,N,HB_HOUSTON,HU,22.65,Jan
1/4/2017,21,1,N,HB_HOUSTON,HU,23.61,Jan
1/4/2017,21,2,N,HB_HOUSTON,HU,26.74,Jan
1/4/2017,21,3,N,HB_HOUSTON,HU,23.97,Jan
1/4/2017,21,4,N,HB_HOUSTON,HU,23.29,Jan
1/4/2017,22,1,N,HB_HOUSTON,HU,22.34,Jan
1/4/2017,22,2,N,HB_HOUSTON,HU,22.23,Jan
1/4/2017,22,3,N,HB_HOUSTON,HU,22.35,Jan
1/4/2017,22,4,N,HB_HOUSTON,HU,23.63,Jan
1/4/2017,23,1,N,HB_HOUSTON,HU,22.39,Jan
1/4/2017,23,2,N,HB_HOUSTON,HU,26.53,Jan
1/4/2017,23,3,N,HB_HOUSTON,HU,25.16,Jan
1/4/2017,23,4,N,HB_HOUSTON,HU,22.18,Jan
1/4/2017,24,1,N,HB_HOUSTON,HU,21.1,Jan
1/4/2017,24,2,N,HB_HOUSTON,HU,20.54,Jan
1/4/2017,24,3,N,HB_HOUSTON,HU,18.89,Jan
1/4/2017,24,4,N,HB_HOUSTON,HU,18.98,Jan
1/5/2017,1,1,N,HB_HOUSTON,HU,20.35,Jan
1/5/2017,1,2,N,HB_HOUSTON,HU,19.86,Jan
1/5/2017,1,3,N,HB_HOUSTON,HU,19.31,Jan
1/5/2017,1,4,N,HB_HOUSTON,HU,19.69,Jan
1/5/2017,2,1,N,HB_HOUSTON,HU,19.58,Jan
1/5/2017,2,2,N,HB_HOUSTON,HU,20.05,Jan
1/5/2017,2,3,N,HB_HOUSTON,HU,20.14,Jan
1/5/2017,2,4,N,HB_HOUSTON,HU,20.27,Jan
1/5/2017,3,1,N,HB_HOUSTON,HU,20.11,Jan
1/5/2017,3,2,N,HB_HOUSTON,HU,20.16,Jan
1/5/2017,3,3,N,HB_HOUSTON,HU,20.19,Jan
1/5/2017,3,4,N,HB_HOUSTON,HU,20.11,Jan
1/5/2017,4,1,N,HB_HOUSTON,HU,20.04,Jan
1/5/2017,4,2,N,HB_HOUSTON,HU,19.96,Jan
1/5/2017,4,3,N,HB_HOUSTON,HU,20.02,Jan
1/5/2017,4,4,N,HB_HOUSTON,HU,20.27,Jan
1/5/2017,5,1,N,HB_HOUSTON,HU,20.73,Jan
1/5/2017,5,2,N,HB_HOUSTON,HU,21.21,Jan
1/5/2017,5,3,N,HB_HOUSTON,HU,21.44,Jan
1/5/2017,5,4,N,HB_HOUSTON,HU,21.95,Jan
1/5/2017,6,1,N,HB_HOUSTON,HU,21.64,Jan
1/5/2017,6,2,N,HB_HOUSTON,HU,21.74,Jan
1/5/2017,6,3,N,HB_HOUSTON,HU,21.32,Jan
1/5/2017,6,4,N,HB_HOUSTON,HU,21.46,Jan
1/5/2017,7,1,N,HB_HOUSTON,HU,21.68,Jan
1/5/2017,7,2,N,HB_HOUSTON,HU,22.37,Jan
