Delivery Date,Delivery Hour,Delivery Interval,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,Settlement Point Price,Name
1/1/2016,16,3,N,HB_HOUSTON,HU,17.51,Jan_1
1/1/2016,16,4,N,HB_HOUSTON,HU,17.5,Jan_1
1/1/2016,17,1,N,HB_HOUSTON,HU,17.5,Jan_1
1/1/2016,17,2,N,HB_HOUSTON,HU,17.51,Jan_1
1/1/2016,17,3,N,HB_HOUSTON,HU,17.57,Jan_1
1/1/2016,17,4,N,HB_HOUSTON,HU,17.86,Jan_1
1/1/2016,18,1,N,HB_HOUSTON,HU,19.41,Jan_1
1/1/2016,18,2,N,HB_HOUSTON,HU,20.37,Jan_1
1/1/2016,18,3,N,HB_HOUSTON,HU,21.25,Jan_1
1/1/2016,18,4,N,HB_HOUSTON,HU,21.2,Jan_1
1/1/2016,19,1,N,HB_HOUSTON,HU,21.05,Jan_1
1/1/2016,19,2,N,HB_HOUSTON,HU,20.9,Jan_1
1/1/2016,19,3,N,HB_HOUSTON,HU,20.26,Jan_1
1/1/2016,19,4,N,HB_HOUSTON,HU,20.03,Jan_1
1/1/2016,20,1,N,HB_HOUSTON,HU,19.65,Jan_1
1/1/2016,20,2,N,HB_HOUSTON,HU,19.92,Jan_1
1/1/2016,20,3,N,HB_HOUSTON,HU,19.74,Jan_1
1/1/2016,20,4,N,HB_HOUSTON,HU,19.47,Jan_1
1/1/2016,21,1,N,HB_HOUSTON,HU,18.86,Jan_1
1/1/2016,21,2,N,HB_HOUSTON,HU,19.05,Jan_1
1/1/2016,21,3,N,HB_HOUSTON,HU,19.05,Jan_1
1/1/2016,21,4,N,HB_HOUSTON,HU,18.98,Jan_1
1/1/2016,22,1,N,HB_HOUSTON,HU,18.85,Jan_1
1/1/2016,22,2,N,HB_HOUSTON,HU,18.69,Jan_1
1/1/2016,22,3,N,HB_HOUSTON,HU,18.09,Jan_1
1/1/2016,22,4,N,HB_HOUSTON,HU,18.44,Jan_1
1/1/2016,23,1,N,HB_HOUSTON,HU,18,Jan_1
1/1/2016,23,2,N,HB_HOUSTON,HU,18.18,Jan_1
1/1/2016,23,3,N,HB_HOUSTON,HU,17.89,Jan_1
1/1/2016,23,4,N,HB_HOUSTON,HU,17.63,Jan_1
1/1/2016,24,1,N,HB_HOUSTON,HU,17.42,Jan_1
1/1/2016,24,2,N,HB_HOUSTON,HU,17.3,Jan_1
1/1/2016,24,3,N,HB_HOUSTON,HU,17.07,Jan_1
1/1/2016,24,4,N,HB_HOUSTON,HU,16.92,Jan_1
1/2/2016,1,1,N,HB_HOUSTON,HU,17.01,Jan_1
1/2/2016,1,2,N,HB_HOUSTON,HU,17.07,Jan_1
1/2/2016,1,3,N,HB_HOUSTON,HU,16.92,Jan_1
1/2/2016,1,4,N,HB_HOUSTON,HU,16.83,Jan_1
1/2/2016,2,1,N,HB_HOUSTON,HU,16.89,Jan_1
1/2/2016,2,2,N,HB_HOUSTON,HU,16.88,Jan_1
1/2/2016,2,3,N,HB_HOUSTON,HU,16.84,Jan_1
1/2/2016,2,4,N,HB_HOUSTON,HU,16.8,Jan_1
1/2/2016,3,1,N,HB_HOUSTON,HU,16.82,Jan_1
1/2/2016,3,2,N,HB_HOUSTON,HU,16.74,Jan_1
1/2/2016,3,3,N,HB_HOUSTON,HU,16.7,Jan_1
1/2/2016,3,4,N,HB_HOUSTON,HU,16.69,Jan_1
1/2/2016,4,1,N,HB_HOUSTON,HU,16.71,Jan_1
1/2/2016,4,2,N,HB_HOUSTON,HU,16.7,Jan_1
1/2/2016,4,3,N,HB_HOUSTON,HU,16.73,Jan_1
1/2/2016,4,4,N,HB_HOUSTON,HU,16.76,Jan_1
1/2/2016,5,1,N,HB_HOUSTON,HU,16.83,Jan_1
1/2/2016,5,2,N,HB_HOUSTON,HU,16.85,Jan_1
1/2/2016,5,3,N,HB_HOUSTON,HU,16.86,Jan_1
1/2/2016,5,4,N,HB_HOUSTON,HU,16.84,Jan_1
1/2/2016,6,1,N,HB_HOUSTON,HU,16.88,Jan_1
1/2/2016,6,2,N,HB_HOUSTON,HU,16.84,Jan_1
1/2/2016,6,3,N,HB_HOUSTON,HU,16.9,Jan_1
1/2/2016,6,4,N,HB_HOUSTON,HU,16.88,Jan_1
1/2/2016,7,1,N,HB_HOUSTON,HU,17.34,Jan_1
1/2/2016,7,2,N,HB_HOUSTON,HU,17.53,Jan_1
1/2/2016,7,3,N,HB_HOUSTON,HU,17.64,Jan_1
1/2/2016,7,4,N,HB_HOUSTON,HU,17.82,Jan_1
1/2/2016,8,1,N,HB_HOUSTON,HU,18.18,Jan_1
1/2/2016,8,2,N,HB_HOUSTON,HU,18.48,Jan_1
1/2/2016,8,3,N,HB_HOUSTON,HU,18.74,Jan_1
1/2/2016,8,4,N,HB_HOUSTON,HU,18.88,Jan_1
1/2/2016,9,1,N,HB_HOUSTON,HU,18.92,Jan_1
1/2/2016,9,2,N,HB_HOUSTON,HU,19.06,Jan_1
1/2/2016,9,3,N,HB_HOUSTON,HU,19.42,Jan_1
1/2/2016,9,4,N,HB_HOUSTON,HU,19.75,Jan_1
1/2/2016,10,1,N,HB_HOUSTON,HU,20,Jan_1
1/2/2016,10,2,N,HB_HOUSTON,HU,20.12,Jan_1
1/2/2016,10,3,N,HB_HOUSTON,HU,20.47,Jan_1
1/2/2016,10,4,N,HB_HOUSTON,HU,21.05,Jan_1
1/2/2016,11,1,N,HB_HOUSTON,HU,21.48,Jan_1
1/2/2016,11,2,N,HB_HOUSTON,HU,21.66,Jan_1
1/2/2016,11,3,N,HB_HOUSTON,HU,21.64,Jan_1
1/2/2016,11,4,N,HB_HOUSTON,HU,21.31,Jan_1
1/2/2016,12,1,N,HB_HOUSTON,HU,20.95,Jan_1
1/2/2016,12,2,N,HB_HOUSTON,HU,21.01,Jan_1
1/2/2016,12,3,N,HB_HOUSTON,HU,20.77,Jan_1
1/2/2016,12,4,N,HB_HOUSTON,HU,20.58,Jan_1
1/2/2016,13,1,N,HB_HOUSTON,HU,20.23,Jan_1
1/2/2016,13,2,N,HB_HOUSTON,HU,19.98,Jan_1
1/2/2016,13,3,N,HB_HOUSTON,HU,19.71,Jan_1
1/2/2016,13,4,N,HB_HOUSTON,HU,19.77,Jan_1
1/2/2016,14,1,N,HB_HOUSTON,HU,19.64,Jan_1
1/2/2016,14,2,N,HB_HOUSTON,HU,19.14,Jan_1
1/2/2016,14,3,N,HB_HOUSTON,HU,18.86,Jan_1
1/2/2016,14,4,N,HB_HOUSTON,HU,18.64,Jan_1
1/2/2016,15,1,N,HB_HOUSTON,HU,18.09,Jan_1
1/2/2016,15,2,N,HB_HOUSTON,HU,17.63,Jan_1
1/2/2016,15,3,N,HB_HOUSTON,HU,17.56,Jan_1
1/2/2016,15,4,N,HB_HOUSTON,HU,17.51,Jan_1
1/2/2016,16,1,N,HB_HOUSTON,HU,17.5,Jan_1
1/2/2016,16,2,N,HB_HOUSTON,HU,17.5,Jan_1
1/2/2016,16,3,N,HB_HOUSTON,HU,17.51,Jan_1
1/2/2016,16,4,N,HB_HOUSTON,HU,17.55,Jan_1
1/2/2016,17,1,N,HB_HOUSTON,HU,17.56,Jan_1
1/2/2016,17,2,N,HB_HOUSTON,HU,17.62,Jan_1
1/2/2016,17,3,N,HB_HOUSTON,HU,17.74,Jan_1
1/2/2016,17,4,N,HB_HOUSTON,HU,18,Jan_1
1/2/2016,18,1,N,HB_HOUSTON,HU,19.47,Jan_1
1/2/2016,18,2,N,HB_HOUSTON,HU,20.11,Jan_1
1/2/2016,18,3,N,HB_HOUSTON,HU,20.74,Jan_1
1/2/2016,18,4,N,HB_HOUSTON,HU,21.15,Jan_1
1/2/2016,19,1,N,HB_HOUSTON,HU,21.07,Jan_1
1/2/2016,19,2,N,HB_HOUSTON,HU,20.26,Jan_1
1/2/2016,19,3,N,HB_HOUSTON,HU,20.1,Jan_1
1/2/2016,19,4,N,HB_HOUSTON,HU,20.02,Jan_1
1/2/2016,20,1,N,HB_HOUSTON,HU,19.85,Jan_1
1/2/2016,20,2,N,HB_HOUSTON,HU,19.91,Jan_1
1/2/2016,20,3,N,HB_HOUSTON,HU,19.9,Jan_1
1/2/2016,20,4,N,HB_HOUSTON,HU,19.85,Jan_1
1/2/2016,21,1,N,HB_HOUSTON,HU,19.33,Jan_1
1/2/2016,21,2,N,HB_HOUSTON,HU,19.05,Jan_1
1/2/2016,21,3,N,HB_HOUSTON,HU,18.88,Jan_1
1/2/2016,21,4,N,HB_HOUSTON,HU,18.84,Jan_1
1/2/2016,22,1,N,HB_HOUSTON,HU,18.46,Jan_1
1/2/2016,22,2,N,HB_HOUSTON,HU,18.15,Jan_1
1/2/2016,22,3,N,HB_HOUSTON,HU,17.81,Jan_1
1/2/2016,22,4,N,HB_HOUSTON,HU,17.57,Jan_1
1/2/2016,23,1,N,HB_HOUSTON,HU,17.33,Jan_1
1/2/2016,23,2,N,HB_HOUSTON,HU,17.2,Jan_1
1/2/2016,23,3,N,HB_HOUSTON,HU,17.15,Jan_1
1/2/2016,23,4,N,HB_HOUSTON,HU,17.1,Jan_1
1/2/2016,24,1,N,HB_HOUSTON,HU,16.95,Jan_1
1/2/2016,24,2,N,HB_HOUSTON,HU,16.78,Jan_1
1/2/2016,24,3,N,HB_HOUSTON,HU,16.74,Jan_1
1/2/2016,24,4,N,HB_HOUSTON,HU,16.79,Jan_1
1/3/2016,1,1,N,HB_HOUSTON,HU,16.77,Jan_1
1/3/2016,1,2,N,HB_HOUSTON,HU,16.75,Jan_1
1/3/2016,1,3,N,HB_HOUSTON,HU,16.65,Jan_1
1/3/2016,1,4,N,HB_HOUSTON,HU,16.58,Jan_1
1/3/2016,2,1,N,HB_HOUSTON,HU,16.37,Jan_1
1/3/2016,2,2,N,HB_HOUSTON,HU,16.21,Jan_1
1/3/2016,2,3,N,HB_HOUSTON,HU,16.11,Jan_1
1/3/2016,2,4,N,HB_HOUSTON,HU,15.98,Jan_1
1/3/2016,3,1,N,HB_HOUSTON,HU,15.98,Jan_1
1/3/2016,3,2,N,HB_HOUSTON,HU,15.91,Jan_1
1/3/2016,3,3,N,HB_HOUSTON,HU,15.85,Jan_1
1/3/2016,3,4,N,HB_HOUSTON,HU,15.74,Jan_1
1/3/2016,4,1,N,HB_HOUSTON,HU,15.75,Jan_1
1/3/2016,4,2,N,HB_HOUSTON,HU,15.7,Jan_1
1/3/2016,4,3,N,HB_HOUSTON,HU,15.69,Jan_1
1/3/2016,4,4,N,HB_HOUSTON,HU,15.67,Jan_1
1/3/2016,5,1,N,HB_HOUSTON,HU,15.72,Jan_1
1/3/2016,5,2,N,HB_HOUSTON,HU,15.81,Jan_1
1/3/2016,5,3,N,HB_HOUSTON,HU,15.91,Jan_1
1/3/2016,5,4,N,HB_HOUSTON,HU,15.94,Jan_1
1/3/2016,6,1,N,HB_HOUSTON,HU,16.09,Jan_1
1/3/2016,6,2,N,HB_HOUSTON,HU,16.16,Jan_1
1/3/2016,6,3,N,HB_HOUSTON,HU,16.51,Jan_1
1/3/2016,6,4,N,HB_HOUSTON,HU,16.44,Jan_1
1/3/2016,7,1,N,HB_HOUSTON,HU,17.8,Jan_1
1/3/2016,7,2,N,HB_HOUSTON,HU,17.87,Jan_1
1/3/2016,7,3,N,HB_HOUSTON,HU,18.04,Jan_1
1/3/2016,7,4,N,HB_HOUSTON,HU,18.5,Jan_1
1/3/2016,8,1,N,HB_HOUSTON,HU,18.77,Jan_1
1/3/2016,8,2,N,HB_HOUSTON,HU,18.89,Jan_1
1/3/2016,8,3,N,HB_HOUSTON,HU,18.96,Jan_1
1/3/2016,8,4,N,HB_HOUSTON,HU,19.04,Jan_1
1/3/2016,9,1,N,HB_HOUSTON,HU,19.01,Jan_1
1/3/2016,9,2,N,HB_HOUSTON,HU,19.19,Jan_1
1/3/2016,9,3,N,HB_HOUSTON,HU,19.4,Jan_1
1/3/2016,9,4,N,HB_HOUSTON,HU,19.53,Jan_1
1/3/2016,10,1,N,HB_HOUSTON,HU,19.64,Jan_1
1/3/2016,10,2,N,HB_HOUSTON,HU,19.79,Jan_1
1/3/2016,10,3,N,HB_HOUSTON,HU,19.71,Jan_1
1/3/2016,10,4,N,HB_HOUSTON,HU,19.68,Jan_1
1/3/2016,11,1,N,HB_HOUSTON,HU,19.68,Jan_1
1/3/2016,11,2,N,HB_HOUSTON,HU,19.45,Jan_1
1/3/2016,11,3,N,HB_HOUSTON,HU,18.96,Jan_1
1/3/2016,11,4,N,HB_HOUSTON,HU,18.74,Jan_1
1/3/2016,12,1,N,HB_HOUSTON,HU,18.36,Jan_1
1/3/2016,12,2,N,HB_HOUSTON,HU,17.94,Jan_1
1/3/2016,12,3,N,HB_HOUSTON,HU,17.56,Jan_1
1/3/2016,12,4,N,HB_HOUSTON,HU,17.48,Jan_1
1/3/2016,13,1,N,HB_HOUSTON,HU,17.35,Jan_1
1/3/2016,13,2,N,HB_HOUSTON,HU,17.2,Jan_1
1/3/2016,13,3,N,HB_HOUSTON,HU,16.99,Jan_1
1/3/2016,13,4,N,HB_HOUSTON,HU,16.76,Jan_1
1/3/2016,14,1,N,HB_HOUSTON,HU,16.66,Jan_1
1/3/2016,14,2,N,HB_HOUSTON,HU,16.6,Jan_1
1/3/2016,14,3,N,HB_HOUSTON,HU,16.51,Jan_1
1/3/2016,14,4,N,HB_HOUSTON,HU,16.42,Jan_1
1/3/2016,15,1,N,HB_HOUSTON,HU,16.17,Jan_1
1/3/2016,15,2,N,HB_HOUSTON,HU,16.13,Jan_1
1/3/2016,15,3,N,HB_HOUSTON,HU,16.09,Jan_1
1/3/2016,15,4,N,HB_HOUSTON,HU,15.99,Jan_1
1/3/2016,16,1,N,HB_HOUSTON,HU,15.89,Jan_1
1/3/2016,16,2,N,HB_HOUSTON,HU,15.87,Jan_1
1/3/2016,16,3,N,HB_HOUSTON,HU,15.9,Jan_1
1/3/2016,16,4,N,HB_HOUSTON,HU,15.96,Jan_1
1/3/2016,17,1,N,HB_HOUSTON,HU,16.31,Jan_1
1/3/2016,17,2,N,HB_HOUSTON,HU,16.54,Jan_1
1/3/2016,17,3,N,HB_HOUSTON,HU,16.67,Jan_1
1/3/2016,17,4,N,HB_HOUSTON,HU,16.84,Jan_1
1/3/2016,18,1,N,HB_HOUSTON,HU,17.45,Jan_1
1/3/2016,18,2,N,HB_HOUSTON,HU,17.59,Jan_1
1/3/2016,18,3,N,HB_HOUSTON,HU,18.23,Jan_1
1/3/2016,18,4,N,HB_HOUSTON,HU,18.99,Jan_1
1/3/2016,19,1,N,HB_HOUSTON,HU,19.57,Jan_1
1/3/2016,19,2,N,HB_HOUSTON,HU,19.64,Jan_1
1/3/2016,19,3,N,HB_HOUSTON,HU,19.62,Jan_1
1/3/2016,19,4,N,HB_HOUSTON,HU,19.54,Jan_1
1/3/2016,20,1,N,HB_HOUSTON,HU,19.33,Jan_1
1/3/2016,20,2,N,HB_HOUSTON,HU,19.18,Jan_1
1/3/2016,20,3,N,HB_HOUSTON,HU,19.13,Jan_1
1/3/2016,20,4,N,HB_HOUSTON,HU,19.1,Jan_1
1/3/2016,21,1,N,HB_HOUSTON,HU,18.74,Jan_1
1/3/2016,21,2,N,HB_HOUSTON,HU,18.69,Jan_1
1/3/2016,21,3,N,HB_HOUSTON,HU,18.76,Jan_1
1/3/2016,21,4,N,HB_HOUSTON,HU,18.78,Jan_1
1/3/2016,22,1,N,HB_HOUSTON,HU,18.72,Jan_1
1/3/2016,22,2,N,HB_HOUSTON,HU,18.77,Jan_1
1/3/2016,22,3,N,HB_HOUSTON,HU,18.55,Jan_1
1/3/2016,22,4,N,HB_HOUSTON,HU,18.08,Jan_1
1/3/2016,23,1,N,HB_HOUSTON,HU,17.53,Jan_1
1/3/2016,23,2,N,HB_HOUSTON,HU,17.48,Jan_1
1/3/2016,23,3,N,HB_HOUSTON,HU,17.27,Jan_1
1/3/2016,23,4,N,HB_HOUSTON,HU,17.02,Jan_1
1/3/2016,24,1,N,HB_HOUSTON,HU,16.9,Jan_1
1/3/2016,24,2,N,HB_HOUSTON,HU,16.9,Jan_1
1/3/2016,24,3,N,HB_HOUSTON,HU,16.86,Jan_1
1/3/2016,24,4,N,HB_HOUSTON,HU,16.84,Jan_1
1/4/2016,1,1,N,HB_HOUSTON,HU,16.87,Jan_1
1/4/2016,1,2,N,HB_HOUSTON,HU,16.86,Jan_1
1/4/2016,1,3,N,HB_HOUSTON,HU,16.86,Jan_1
1/4/2016,1,4,N,HB_HOUSTON,HU,16.86,Jan_1
1/4/2016,2,1,N,HB_HOUSTON,HU,16.81,Jan_1
1/4/2016,2,2,N,HB_HOUSTON,HU,16.65,Jan_1
1/4/2016,2,3,N,HB_HOUSTON,HU,16.61,Jan_1
1/4/2016,2,4,N,HB_HOUSTON,HU,16.6,Jan_1
1/4/2016,3,1,N,HB_HOUSTON,HU,16.61,Jan_1
1/4/2016,3,2,N,HB_HOUSTON,HU,16.6,Jan_1
1/4/2016,3,3,N,HB_HOUSTON,HU,16.63,Jan_1
1/4/2016,3,4,N,HB_HOUSTON,HU,16.69,Jan_1
1/4/2016,4,1,N,HB_HOUSTON,HU,16.72,Jan_1
1/4/2016,4,2,N,HB_HOUSTON,HU,16.83,Jan_1
1/4/2016,4,3,N,HB_HOUSTON,HU,16.91,Jan_1
1/4/2016,4,4,N,HB_HOUSTON,HU,17.02,Jan_1
1/4/2016,5,1,N,HB_HOUSTON,HU,17.19,Jan_1
1/4/2016,5,2,N,HB_HOUSTON,HU,17.25,Jan_1
1/4/2016,5,3,N,HB_HOUSTON,HU,17.47,Jan_1
1/4/2016,5,4,N,HB_HOUSTON,HU,17.52,Jan_1
1/4/2016,6,1,N,HB_HOUSTON,HU,17.94,Jan_1
1/4/2016,6,2,N,HB_HOUSTON,HU,19.55,Jan_1
1/4/2016,6,3,N,HB_HOUSTON,HU,20.72,Jan_1
1/4/2016,6,4,N,HB_HOUSTON,HU,21.85,Jan_1
1/4/2016,7,1,N,HB_HOUSTON,HU,25.92,Jan_1
1/4/2016,7,2,N,HB_HOUSTON,HU,38.64,Jan_1
1/4/2016,7,3,N,HB_HOUSTON,HU,36.48,Jan_1
1/4/2016,7,4,N,HB_HOUSTON,HU,66.8,Jan_1
1/4/2016,8,1,N,HB_HOUSTON,HU,25.44,Jan_1
1/4/2016,8,2,N,HB_HOUSTON,HU,24.41,Jan_1
1/4/2016,8,3,N,HB_HOUSTON,HU,24.5,Jan_1
1/4/2016,8,4,N,HB_HOUSTON,HU,24.54,Jan_1
1/4/2016,9,1,N,HB_HOUSTON,HU,24.31,Jan_1
1/4/2016,9,2,N,HB_HOUSTON,HU,22.52,Jan_1
1/4/2016,9,3,N,HB_HOUSTON,HU,21.77,Jan_1
1/4/2016,9,4,N,HB_HOUSTON,HU,21.73,Jan_1
1/4/2016,10,1,N,HB_HOUSTON,HU,21.5,Jan_1
1/4/2016,10,2,N,HB_HOUSTON,HU,20.56,Jan_1
1/4/2016,10,3,N,HB_HOUSTON,HU,20.29,Jan_1
1/4/2016,10,4,N,HB_HOUSTON,HU,20.04,Jan_1
1/4/2016,11,1,N,HB_HOUSTON,HU,20.02,Jan_1
1/4/2016,11,2,N,HB_HOUSTON,HU,19.84,Jan_1
1/4/2016,11,3,N,HB_HOUSTON,HU,19.7,Jan_1
1/4/2016,11,4,N,HB_HOUSTON,HU,19.32,Jan_1
1/4/2016,12,1,N,HB_HOUSTON,HU,19.08,Jan_1
1/4/2016,12,2,N,HB_HOUSTON,HU,18.97,Jan_1
1/4/2016,12,3,N,HB_HOUSTON,HU,18.75,Jan_1
1/4/2016,12,4,N,HB_HOUSTON,HU,18.66,Jan_1
1/4/2016,13,1,N,HB_HOUSTON,HU,18.56,Jan_1
1/4/2016,13,2,N,HB_HOUSTON,HU,18.51,Jan_1
1/4/2016,13,3,N,HB_HOUSTON,HU,18.27,Jan_1
1/4/2016,13,4,N,HB_HOUSTON,HU,18.03,Jan_1
1/4/2016,14,1,N,HB_HOUSTON,HU,17.84,Jan_1
1/4/2016,14,2,N,HB_HOUSTON,HU,17.67,Jan_1
1/4/2016,14,3,N,HB_HOUSTON,HU,17.55,Jan_1
1/4/2016,14,4,N,HB_HOUSTON,HU,17.5,Jan_1
1/4/2016,15,1,N,HB_HOUSTON,HU,17.3,Jan_1
1/4/2016,15,2,N,HB_HOUSTON,HU,17.15,Jan_1
1/4/2016,15,3,N,HB_HOUSTON,HU,16.97,Jan_1
1/4/2016,15,4,N,HB_HOUSTON,HU,16.88,Jan_1
1/4/2016,16,1,N,HB_HOUSTON,HU,16.84,Jan_1
1/4/2016,16,2,N,HB_HOUSTON,HU,16.79,Jan_1
1/4/2016,16,3,N,HB_HOUSTON,HU,16.77,Jan_1
1/4/2016,16,4,N,HB_HOUSTON,HU,16.7,Jan_1
1/4/2016,17,1,N,HB_HOUSTON,HU,16.79,Jan_1
1/4/2016,17,2,N,HB_HOUSTON,HU,16.85,Jan_1
1/4/2016,17,3,N,HB_HOUSTON,HU,16.84,Jan_1
1/4/2016,17,4,N,HB_HOUSTON,HU,17.02,Jan_1
1/4/2016,18,1,N,HB_HOUSTON,HU,17.48,Jan_1
1/4/2016,18,2,N,HB_HOUSTON,HU,17.6,Jan_1
1/4/2016,18,3,N,HB_HOUSTON,HU,18.19,Jan_1
1/4/2016,18,4,N,HB_HOUSTON,HU,18.9,Jan_1
1/4/2016,19,1,N,HB_HOUSTON,HU,19.52,Jan_1
1/4/2016,19,2,N,HB_HOUSTON,HU,19.76,Jan_1
1/4/2016,19,3,N,HB_HOUSTON,HU,19.58,Jan_1
1/4/2016,19,4,N,HB_HOUSTON,HU,19.47,Jan_1
1/4/2016,20,1,N,HB_HOUSTON,HU,18.97,Jan_1
1/4/2016,20,2,N,HB_HOUSTON,HU,18.79,Jan_1
1/4/2016,20,3,N,HB_HOUSTON,HU,18.71,Jan_1
1/4/2016,20,4,N,HB_HOUSTON,HU,18.67,Jan_1
1/4/2016,21,1,N,HB_HOUSTON,HU,17.9,Jan_1
1/4/2016,21,2,N,HB_HOUSTON,HU,17.79,Jan_1
1/4/2016,21,3,N,HB_HOUSTON,HU,17.77,Jan_1
1/4/2016,21,4,N,HB_HOUSTON,HU,17.74,Jan_1
1/4/2016,22,1,N,HB_HOUSTON,HU,17.55,Jan_1
1/4/2016,22,2,N,HB_HOUSTON,HU,17.52,Jan_1
1/4/2016,22,3,N,HB_HOUSTON,HU,17.41,Jan_1
1/4/2016,22,4,N,HB_HOUSTON,HU,17.18,Jan_1
1/4/2016,23,1,N,HB_HOUSTON,HU,16.55,Jan_1
1/4/2016,23,2,N,HB_HOUSTON,HU,16.57,Jan_1
1/4/2016,23,3,N,HB_HOUSTON,HU,16.38,Jan_1
1/4/2016,23,4,N,HB_HOUSTON,HU,16.14,Jan_1
1/4/2016,24,1,N,HB_HOUSTON,HU,15.47,Jan_1
1/4/2016,24,2,N,HB_HOUSTON,HU,15.29,Jan_1
1/4/2016,24,3,N,HB_HOUSTON,HU,15.06,Jan_1
1/4/2016,24,4,N,HB_HOUSTON,HU,14.95,Jan_1
1/5/2016,1,1,N,HB_HOUSTON,HU,15.33,Jan_1
